Mark,Competitor,DOB,Nat,Pos,Venue,Date
33.18,Kamghe GABA,13 JAN 1984,GER,4,Villeneuve d'Ascq (FRA),08 JUN 2007
33.18,Lorenzo VALENTINI,13 APR 1991,ITA,3,"Stadio Guidobaldi, Rieti (ITA)",08 SEP 2013
33.18,Hideyuki HIROSE,20 JUL 1989,JPN,6f1,Izumo (JPN),20 APR 2014
33.18,Onkabetse NKOBOLO,22 JUL 1993,BOT,5,Pretoria (RSA),08 MAR 2018
33.18,Zakithi NENE,02 APR 1998,RSA,3f2,"McArthur Stadium, Potchefstroom (RSA)",17 NOV 2020
33.18,Damian TRZASKA,03 FEB 2000,POL,1f1,"Stadion Zygmunta Szelesta, Warszawa (POL)",07 MAY 2022
33.18,Taisei WATANABE,21 AUG 2004,JPN,1f3,"Athletics Stadium, Tainai (JPN)",24 JUL 2022
33.18,Kira HIRAKAWA,25 AUG 2005,JPN,2,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",10 OCT 2022
33.18,Joshua ABUAKU,07 JUL 1996,GER,2f1,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023
33.19,Timothy MUNNINGS,02 JUN 1966,BAH,3,Calgary (CAN),30 JUL 2001
33.19,Massimiliano DENTALI,1980,ITA,1,Chivasso (ITA),01 APR 2002
33.19,Massimiliano DENTALI,1980,ITA,1,Chivasso (ITA),01 MAY 2002
33.19,Bastian SWILLIMS,09 DEC 1982,GER,4,Pliezhausen (GER),18 MAY 2003
33.19,Anderson Jorge OLIVEIRA DOS SANTOS,23 APR 1972,BRA,4,Brasschaat (BEL),13 AUG 2003
33.19,Željko VINCEK,16 JUN 1986,CRO,5,Ljubljana (SLO),10 AUG 2004
33.19,Bryshon NELLUM,01 MAY 1989,USA,1,"Eugene, OR (USA)",08 AUG 2006
33.19,Daniel BATMAN,20 MAR 1981,AUS,2,Geelong (AUS),02 DEC 2006
33.19,Nicklas HYDE,05 JUN 1986,DEN,4,Sollentuna (SWE),08 JUL 2008
33.19,Kenji FUJIMITSU,01 MAY 1986,JPN,4,Izumo (JPN),19 APR 2009
33.19,Yavuz CAN,23 FEB 1987,TUR,1f6,Istanbul (TUR),02 JUN 2012
33.19,Ken ROMAIN,17 APR 1993,FRA,1f1,Paris (FRA),16 JUL 2014
33.19,Thapelo PHORA,21 NOV 1991,RSA,1,Pretoria (RSA),28 JAN 2016
33.19,Ashley HLUNGWANI,25 APR 1991,RSA,2,Johannesburg (RSA),10 FEB 2017
33.19,Ricky PETRUCCIANI,30 JUN 2000,SUI,1f1,"McArthur Stadium, Potchefstroom (RSA)",28 JAN 2020
33.19,Masaki NAKAZATO,20 JUN 2000,JPN,1,"Athletic Park Stadium, Sano (JPN)",17 JUL 2021
33.2,Du'aine LADEJO,14 FEB 1971,GBR,8,Gateshead (GBR),19 JUL 1998
33.2,Julien HAGEN,04 MAY 1975,NED,7,Pretoria (RSA),24 MAR 2000
33.2,Dimitri DEMONIERE,28 MAR 1979,FRA,5,Noisy-le-Grand (FRA),20 JUN 2000
33.2,Ralf RIESTER,16 JAN 1980,GER,1,Bremen (GER),18 MAY 2003
33.2,Marc SCHNEEBERGER,05 JUL 1981,SUI,1,Langenthal (SUI),20 MAY 2004
33.2,Rudolf GÖTZ,10 APR 1983,CZE,1,Praha (CZE),09 MAY 2006
33.2,Marcin MARCINISZYN,07 SEP 1982,POL,1f4,Poznan (POL),17 MAY 2009
33.2,Sven BUGGEL,1982,GER,1f1,Berlin (GER),05 AUG 2009
33.2,Jiří VOJTÍK,02 JUL 1981,CZE,1f2,Pliezhausen (GER),16 MAY 2010
33.2,Jarrin SOLOMON,11 JAN 1986,TTO,1f1,Pliezhausen (GER),22 MAY 2011
33.2,Anderson HENRIQUES,03 MAR 1992,BRA,1,Porto Alegre (BRA),23 FEB 2012
33.2,Michael ROBERTSON,18 JUN 1989,CAN,1,Ottawa (CAN),16 JUL 2014
33.2,Kalinga KUMARAGE,25 SEP 1992,SRI,1,Colombo (SRI),17 MAR 2021
33.2,Ryuki IWASAKI,13 AUG 2000,JPN,2f1,"Hamayama Park Athletic Field, Izumo (JPN)",11 APR 2021
33.2,Christian COLEMAN,06 MAR 1996,USA,2f1,"Nutter Fieldhouse, Lexington, KY (USA)",14 JAN 2022
33.2,Rui FUJISAWA,24 JAN 2003,JPN,1h5,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022
33.2,Andreas GRIMERUD,11 JUL 2003,NOR,3f1,"Fana Stadion, Bergen (NOR)",03 JUN 2023
