Mark,Competitor,DOB,Nat,Pos,Venue,Date,WIND
20.63,Ján VOLKO,02 NOV 1996,SVK,1f1,Praha (CZE),19 MAY 2018,0.3
20.63,Gavin SMELLIE,26 JUN 1986,CAN,1h5,Windsor (CAN),19 MAY 2018,0.9
20.63,Devin QUINN,08 JUN 1996,USA,1qf3,"Sacramento, CA (USA)",26 MAY 2018,1.6
20.63,Robin VANDERBEMDEN,10 FEB 1994,BEL,2f1,Oordegem (BEL),26 MAY 2018,-0.4
20.63,Julius MORRIS,14 APR 1994,MNT,4sf3,"Eugene, OR (USA)",06 JUN 2018,1.5
20.63,John LUNDY,15 MAR 1992,USA,2h2,"Drake Stadium, Des Moines, IA (USA)",23 JUN 2018,0.3
20.63,Robin EREWA,24 JUN 1991,GER,1,Nürnberg (GER),22 JUL 2018,0.9
20.63,Thomas SOMERS,28 APR 1997,GBR,2f1,Loughborough (GBR),25 JUL 2018,0.8
20.63,Yancarlos MARTÍNEZ,08 AUG 1992,DOM,7,Barranquilla (COL),01 AUG 2018,0.9
20.63,Muhammed Anas YAHIYA,17 SEP 1994,IND,1,Jablonec nad Nisou (CZE),15 AUG 2018,1.5
20.63,Aldemir JUNIOR,08 JUN 1992,BRA,1h2,Trujillo (PER),25 AUG 2018,-0.2
20.63,Brendon RODNEY,09 APR 1992,CAN,4f1,St. George's (GRN),13 APR 2019,1.0
20.63,Femi OGUNODE,15 MAY 1991,QAT,1sf3,Doha (QAT),23 APR 2019,1.3
20.63,Lidio Andres FELIZ,26 JUN 1997,DOM,1,Santo Domingo (DOM),03 MAY 2019,-0.4
20.63,Akeem SIRLEAF,10 MAR 1997,LBR,3h4,"Jacksonville, FL (USA)",24 MAY 2019,0.3
20.63,Rodrigo DO NASCIMENTO,26 SEP 1994,BRA,2,Lima (PER),26 MAY 2019,-0.7
20.63,Juan Carlos ALANIS PRIETO,31 AUG 1994,MEX,1,Chihuahua (MEX),02 JUN 2019,0.0
20.63,Alex WILSON,19 SEP 1990,SUI,1sr1,Zofingen (SUI),08 JUN 2019,2.0
20.63,Clarence MUNYAI,20 FEB 1998,RSA,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,-0.5
20.63,Julian FORTE,07 JAN 1993,JAM,4,Kingston (JAM),23 JUN 2019,0.5
20.63,Christophe LEMAITRE,11 JUN 1990,FRA,4f1,Luzern (SUI),09 JUL 2019,-0.5
20.63,Christopher BELCHER,29 JAN 1994,USA,1h2,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,-0.7
20.63,Adam GEMILI,06 OCT 1993,GBR,1f1,Belfast (GBR),01 AUG 2019,-0.2
20.63,Steven MÜLLER,15 SEP 1990,GER,1,Berlin (GER),04 AUG 2019,0.1
20.63,Jerome BLAKE,18 AUG 1995,CAN,2h2,Lima (PER),08 AUG 2019,0.4
20.63,Jinsheng LIANG,12 JAN 1996,CHN,3f1,La Chaux-de-Fonds (SUI),21 AUG 2019,1.9
20.63,Mouhamadou FALL,25 FEB 1992,FRA,5h7,"Khalifa International Stadium, Doha (QAT)",29 SEP 2019,0.2
20.63,Anthony José ZAMBRANO,17 JAN 1998,COL,1,Quito (ECU),17 NOV 2019,1.1
20.63,Deon LENDORE,28 OCT 1992,TTO,1f3,"PVAMU Track Stadium, Prairie View, TX (USA)",06 AUG 2020,1.0
20.63,Jiří POLÁK,22 APR 1998,CZE,1,"Atletický stadion města Plzně, Plzeň (CZE)",09 AUG 2020,-0.2
20.63,Micaiah HARRIS,19 DEC 1998,USA,1f2,"Mike A. Myers Stadium, Austin, TX (USA)",03 APR 2021,0.4
20.63,Rodney ROWE,17 MAR 1997,USA,1f2,"Irwin Belk Track, Greensboro, NC (USA)",10 APR 2021,1.9
20.63,Isiah YOUNG,05 JAN 1990,USA,6f1,"Percy Beard Track, Gainesville, FL (USA)",16 APR 2021,0.9
20.63,Evan MILLER,29 AUG 2000,USA,4f1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 APR 2021,1.6
20.63,Coby HILTON,,USA,1f5,"Bobcat Track and Field Complex, San Marcos, TX (USA)",01 MAY 2021,1.9
20.63,Kyle FULKS,12 DEC 1993,USA,2f4,"Tom Tellez Track, Houston, TX (USA)",07 MAY 2021,2.0
20.63,Diamantae GRIFFIN,,USA,1f2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",15 MAY 2021,1.4
20.63,Alexander OGANDO,03 MAY 2000,DOM,2f1,"Polideportivo Municipal, Andújar (ESP)",22 MAY 2021,-1.8
20.63,Marcus PARKER,09 OCT 1997,USA,2pr3,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 MAY 2021,1.2
20.63,Benjamin RICHARDSON,19 DEC 2003,RSA,1f5,"Bestmed Tuks Stadium, Pretoria (RSA)",29 MAY 2021,-0.4
20.63,Anderson MARQUINEZ,06 JAN 2001,ECU,3,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",31 MAY 2021,1.9
20.63,Eseosa Fostine DESALU,19 FEB 1994,ITA,2,"FBK Stadium, Hengelo (NED)",06 JUN 2021,0.6
20.63,Marcus PARKER,09 OCT 1997,USA,5h1,"Hayward Field, Eugene, OR (USA)",25 JUN 2021,-0.2
20.63,Kyree KING,09 JUL 1994,USA,4h4,"Hayward Field, Eugene, OR (USA)",25 JUN 2021,0.4
20.63,Adam GEMILI,06 OCT 1993,GBR,1,"Sportcity Regional Arena, Manchester (GBR)",27 JUN 2021,-1.7
20.63,Bruno DEDE,07 OCT 1999,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",27 JUN 2021,1.0
20.63,Letsile TEBOGO,07 JUN 2003,BOT,1h5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 AUG 2021,0.2
20.63,Calab LAW,31 DEC 2003,AUS,1,"SOPAC, Sydney (AUS)",29 MAR 2022,0.7
20.63,Diamantae GRIFFIN,,USA,1f1,"Dick Vert Stadium, High Point, NC (USA)",02 APR 2022,1.9
20.63,Da'marcus FLEMING,21 DEC 2001,USA,2f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",02 APR 2022,0.2
20.63,Marcus PARKER,09 OCT 1997,USA,3f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2022,1.5
20.63,Clarence MUNYAI,20 FEB 1998,RSA,2,"Green Point Stadium, Cape Town (RSA)",23 APR 2022,-1.7
20.63,Dylan SWAIN,,USA,4f1,"Walter P. Ledet Track Complex, Natchitoches, LA (USA)",23 APR 2022,0.4
20.63,Parker KIEWIET,,USA,1,"Drake Stadium, Des Moines, IA (USA)",15 MAY 2022,0.1
20.63,Joe FERGUSON,03 MAY 2000,GBR,1f1,"Loughborough University Track, Loughborough (GBR)",22 MAY 2022,0.8
20.63,De’montray CALLIS,,USA,5h1,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,0.9
20.63,Jan JIRKA,05 OCT 1993,CZE,6,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022,-0.2
20.63,Lance LANG,,USA,5sf2,"Hayward Field, Eugene, OR (USA)",08 JUN 2022,0.4
20.63,Reona MIURA,10 MAY 2000,JPN,1h3,"Yanmar Stadium Nagai, Osaka (JPN)",11 JUN 2022,0.2
20.63,Brendon RODNEY,09 APR 1992,CAN,1f6,"National Stadium, Kingston (JAM)",11 JUN 2022,-1.4
20.63,Mustafa MAHAMUUD,01 JUL 1998,NED,2f1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",03 JUL 2022,0.9
20.63,Eseosa Fostine DESALU,19 FEB 1994,ITA,4h4,"Hayward Field, Eugene, OR (USA)",18 JUL 2022,0.5
20.63,Pol RETAMAL,16 MAR 1999,ESP,6,"Olympiastadion, München (GER)",19 AUG 2022,-0.3
20.63,Justin BECKER,1999,USA,3f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",18 MAR 2023,1.8
20.63,Isaiah TEER,,USA,1f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",22 APR 2023,1.8
20.63,Adrian John SWART,28 MAY 2002,RSA,3,"Mangaung Athletics Stadium, Bloemfontein (RSA)",06 MAY 2023,1.9
20.63,Brandon MILLER,27 JUN 2003,USA,2h5,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",11 MAY 2023,-1.2
20.63,Shaun MASWANGANYI,01 FEB 2001,RSA,1h2,"USF Track Complex, Tampa, FL (USA)",12 MAY 2023,0.4
20.63,Josh BOUR,,USA,2h1,"John Jacobs Track Complex, Norman, OK (USA)",13 MAY 2023,1.2
20.63,Nolton SHELVIN,,USA,4pr5,"Hornet Stadium - Sac St., Sacramento, CA (USA)",24 MAY 2023,2.0
20.63,Taymir BURNET,01 OCT 1992,NED,3f3,"Putbosstadion, Oordegem (BEL)",27 MAY 2023,0.3
20.63,Andrew MORGAN-HARRISON,09 MAR 1998,GBR,3,"Stadio Zecchini, Grosseto (ITA)",27 MAY 2023,0.9
20.63,Busang Collen KEBINATSHIPI,13 FEB 2004,BOT,1h1,"National Stadium, Gaborone (BOT)",27 MAY 2023,2.0
20.63,Shota IIZUKA,25 JUN 1991,JPN,1h3,"Yanmar Stadium Nagai, Osaka (JPN)",01 JUN 2023,0.1
20.63,Dorian CAMEL,03 MAR 1999,USA,7sf3,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023,0.6
20.63,Seye OGUNLEWE,30 AUG 1991,NGR,1f1,"Stadion Eggenberg, Graz (AUT)",16 JUN 2023,-0.2
20.63,Antonio WATSON,11 SEP 2001,JAM,2f1,"National Stadium, Kingston (JAM)",17 JUN 2023,-1.1
20.63,James DADZIE,17 MAY 2001,GHA,5,"Icahn Stadium, New York, NY (USA)",24 JUN 2023,0.8
20.64,Valeriy BORZOV,20 OCT 1949,URS,1h3,"Olympiastadion, München (GER)",03 SEP 1972,-1.8
20.64,Everard SAMUELS,10 APR 1958,JAM,1h,Bridgetown (BAR),25 APR 1977,
20.64,Eugen RAY,26 JUL 1957,GDR,1,Berlin (GER),16 JUN 1977,
20.64,Leszek DUNECKI,02 OCT 1956,POL,3sf1,"Stadion Evžena Rošického, Praha (TCH)",31 AUG 1978,-0.2
20.64,Peter MUSTER,28 MAY 1952,SUI,3,"Stadion Evžena Rošického, Praha (TCH)",01 SEP 1978,-0.2
20.64,Don COLEMAN,24 OCT 1951,USA,3,"Champaign, IL (USA)",02 JUN 1979,0.7
20.64,Silvio LEONARD,20 SEP 1955,CUB,2sf1,San Juan (PUR),09 JUL 1979,1.1
20.64,Calvin SMITH,08 JAN 1961,USA,2,"Tuscaloosa, AL (USA)",05 APR 1980,0.9
20.64,Peter MUSTER,28 MAY 1952,SUI,1,Lausanne (SUI),24 AUG 1980,1.1
20.64,Howard HENLEY,14 AUG 1961,USA,1,"Tucson, AZ (USA)",09 MAY 1981,0.0
20.64,Marian WORONIN,13 AUG 1956,POL,1f1,Koblenz (GER),26 AUG 1981,0.5
20.64,Stanley FLOYD,23 JUN 1961,USA,3,Bruxelles (BEL),28 AUG 1981,1.9
20.64,Derrick PEYNADO,30 JAN 1960,JAM,3f2,"Provo, UT (USA)",04 JUN 1982,2.0
20.64,Greg FOSTER,04 AUG 1958,USA,2,"Berkeley, CA (USA)",12 JUN 1982,0.8
20.64,Cameron SHARP,03 JUN 1958,GBR,1,London (GBR),07 AUG 1982,0.6
20.64,Olaf PRENZLER,24 AUG 1958,GDR,2,Tokyo (JPN),24 SEP 1982,1.4
20.64,Ronnie TAYLOR,07 APR 1959,USA,3,"Walnut, CA (USA)",24 APR 1983,1.5
20.64,George WALCOTT,23 MAR 1960,JAM,1,"Berkeley, CA (USA)",21 MAY 1983,-1.0
20.64,Anthony DEES,06 AUG 1963,USA,2h1,"Houston, TX (USA)",01 JUN 1983,1.7
20.64,Frank EMMELMANN,15 SEP 1961,GDR,1,Potsdam (GDR),09 JUN 1983,0.1
20.64,Marian WORONIN,13 AUG 1956,POL,1,Bydgoszcz (POL),26 JUN 1983,-0.5
20.64,Bernie JACKSON,22 OCT 1961,USA,2f1,"Los Angeles, CA (USA)",26 JUN 1983,1.7
20.64,Calvin BROOKS,08 APR 1963,USA,1,Air Force Academy (USA),18 JUL 1983,0.2
20.64,Donny YOUNG,10 OCT 1962,USA,1,"Tuscaloosa, AL (USA)",19 MAY 1984,1.0
20.64,Tony SHARPE,28 JUN 1961,CAN,1,"Provo, UT (USA)",26 MAY 1984,1.4
20.64,William SNODDY,06 DEC 1957,USA,1,"Colorado Springs, CO (USA)",04 JUN 1984,
20.64,Stefano TILLI,22 AUG 1962,ITA,2qf1,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984,-0.5
20.64,Desai WILLIAMS,12 JUN 1959,CAN,3f2,Roma (ITA),31 AUG 1984,0.9
20.64,Desai WILLIAMS,12 JUN 1959,CAN,4f1,Rieti (ITA),02 SEP 1984,0.9
20.64,Clayton KEARNEY,11 APR 1964,AUS,2,Seoul (KOR),14 SEP 1985,-0.1
20.64,Jürgen EVERS,29 APR 1965,FRG,1h4,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,-0.5
20.64,Jon DRUMMOND,09 SEP 1968,USA,1,"Tucson, AZ (USA)",20 JUN 1987,-0.3
20.64,James BUTLER,21 JUN 1960,USA,4,Athina (GRE),20 JUN 1987,1.3
20.64,Clive WRIGHT,18 NOV 1965,JAM,1,Caracas (VEN),26 JUL 1987,0.6
20.64,Harvey MCSWAIN,10 MAR 1963,USA,3,Oslo (NOR),05 AUG 1987,0.3
20.64,Atlee MAHORN,27 OCT 1965,CAN,2qf2,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1.3
20.64,John REGIS,13 OCT 1966,GBR,5,Bruxelles (BEL),11 SEP 1987,-1.0
20.64,Anthony BARNES,23 DEC 1965,USA,1,"Logan, UT (USA)",14 MAY 1988,1.5
20.64,Juan TOBIN,04 JAN 1968,USA,2,"Bakersfield, CA (USA)",21 MAY 1988,0.4
20.64,Wallace SPEARMON,03 SEP 1962,USA,3,Leverkusen (GER),28 JUN 1988,-0.6
20.64,Daniel SANGOUMA,07 FEB 1965,FRA,1,Nice (FRA),10 JUL 1988,-0.1
20.64,Floyd HEARD,24 MAR 1966,USA,2h3,"Indianapolis, IN (USA)",18 JUL 1988,0.4
20.64,Thomas JEFFERSON,08 JUN 1962,USA,2qf2,"Indianapolis, IN (USA)",18 JUL 1988,1.2
20.64,Floyd HEARD,24 MAR 1966,USA,8,"Indianapolis, IN (USA)",20 JUL 1988,1.0
20.64,Jean-Charles TROUABAL,20 MAY 1965,FRA,1,Tours (FRA),14 AUG 1988,1.0
20.64,Atlee MAHORN,27 OCT 1965,CAN,7f1,"Letzigrund, Zürich (SUI)",17 AUG 1988,0.2
20.64,Danny EVERETT,01 NOV 1966,USA,3,Sevilla (ESP),20 JUN 1989,0.6
20.64,Marcus ADAM,28 FEB 1968,GBR,1,London (GBR),28 JUL 1989,-0.7
20.64,John REGIS,13 OCT 1966,GBR,2,London (GBR),28 JUL 1989,-0.7
20.64,Félix STEVENS,08 MAR 1964,CUB,1h2,Duisburg (GER),27 AUG 1989,1.1
20.64,Cyprian ENWEANI,14 MAR 1964,CAN,1qf1,Duisburg (GER),27 AUG 1989,1.2
20.64,Olapade ADENIKEN,19 AUG 1969,NGR,4,"Stade Louis II, Monaco (MON)",01 SEP 1989,-0.1
20.64,Tamás MOLNÁR,23 JUL 1968,HUN,1,"Norman, OK (USA)",21 MAY 1990,-1.2
20.64,Oluyemi KAYODE,07 JUL 1968,NGR,1,"Provo, UT (USA)",24 MAY 1990,1.9
20.64,Kevin BRAUNSKILL,31 MAR 1969,USA,2h4,"Norwalk, CA (USA)",15 JUN 1990,2.0
20.64,Michael MARSH,04 AUG 1967,USA,5sf1,"Norwalk, CA (USA)",16 JUN 1990,0.9
20.64,Stefano TILLI,22 AUG 1962,ITA,1,Cagliari (ITA),05 JUL 1990,0.7
20.64,Floyd HEARD,24 MAR 1966,USA,2f1,Rieti (ITA),09 SEP 1990,
20.64,Kevin LITTLE,03 APR 1968,USA,3,San José (USA),29 MAY 1993,-1.5
20.64,John REGIS,13 OCT 1966,GBR,1,Budapest (HUN),30 MAY 1993,1.7
20.64,Sylvanus HEPBURN,02 MAR 1971,BAH,1sf1,Nassau (BAH),18 JUN 1993,
20.64,Bryan BRONSON,09 SEP 1972,USA,4,Noisy-le-Grand (FRA),03 JUL 1993,1.8
20.64,Robert KURNICKI,27 MAR 1965,GER,3,Köln (GER),01 AUG 1993,-0.1
20.64,Rod TOLBERT,11 JUN 1967,USA,5h1,"Knoxville, TN (USA)",16 JUN 1994,1.9
20.64,Ibrahim MEITÉ,18 NOV 1976,CIV,2,Narbonne (FRA),19 JUN 1994,0.4
20.64,Gilles QUÉNÉHERVÉ,17 MAY 1966,FRA,1,Limoges (FRA),09 JUL 1994,1.2
20.64,Geir MOEN,26 JUN 1969,NOR,4,Stockholm (SWE),12 JUL 1994,0.8
20.64,Damien MARSH,28 MAR 1971,AUS,5,"Stade Louis II, Monaco (MON)",02 AUG 1994,0.0
20.64,Andre MORRIS,26 OCT 1972,USA,1,"Minneapolis, MN (USA)",20 MAY 1995,0.1
20.64,Aleksandr SOKOLOV,03 MAR 1971,RUS,3,Villeneuve d'Ascq (FRA),25 JUN 1995,1.9
20.64,David DOLLÉ,30 MAY 1969,SUI,3,Linz (AUT),22 AUG 1995,-0.2
20.64,Matthew COAD,09 AUG 1975,NZL,1,Hobart (AUS),25 FEB 1996,1.2
20.64,Sebastian KEITEL,14 FEB 1973,CHI,1,Santiago de Chile (CHI),31 MAR 1996,-0.1
20.64,Marcel CARTER,26 MAR 1971,USA,1,"Lawrence, KS (USA)",20 APR 1996,0.0
20.64,Bryan KRILL,05 APR 1973,USA,3,Fort-de-France (FRA),01 MAY 1996,1.4
20.64,Bryan KRILL,05 APR 1973,USA,3,"Los Angeles, CA (USA)",11 MAY 1996,-0.2
20.64,Gregory HAUGHTON,10 NOV 1973,JAM,1,"Fairfax, VA (USA)",19 MAY 1996,0.8
20.64,Gentry BRADLEY,19 JAN 1974,USA,2,"Westwood, CA (USA)",19 MAY 1996,1.0
20.64,Alvis WHITTED,04 SEP 1974,USA,h,"Eugene, OR (USA)",29 MAY 1996,1.3
20.64,Brashant CARTER,30 NOV 1973,USA,sf,"Eugene, OR (USA)",31 MAY 1996,1.9
20.64,Elston CAWLEY,24 JUN 1976,JAM,5,"Eugene, OR (USA)",01 JUN 1996,1.1
20.64,Solomon WARISO,11 NOV 1966,GBR,3,Tallinn (EST),09 JUN 1996,0.6
20.64,Charles GITONGA,05 OCT 1971,KEN,1,Getafe (ESP),16 JUN 1996,-0.3
20.64,Georgios PANAGIOTOPOULOS,12 AUG 1969,GRE,1,Kalamata (GRE),22 JUN 1996,0.8
20.64,Linford CHRISTIE,02 APR 1960,GBR,1h7,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996,-0.3
20.64,Claus HIRSBRO,09 MAR 1968,DEN,1,Aalborg (DEN),15 AUG 1996,-1.1
20.64,Linford CHRISTIE,02 APR 1960,GBR,2,Gateshead (GBR),19 AUG 1996,-1.6
20.64,Claus HIRSBRO,09 MAR 1968,DEN,1,Königs Wusterhausen (GER),27 AUG 1996,-0.3
20.64,Patrick STEVENS,31 JAN 1968,BEL,1,Melbourne (AUS),20 FEB 1997,-0.7
20.64,Travis GRANT,31 AUG 1972,USA,1,"Emporia, KS (USA)",10 MAY 1997,1.1
20.64,Curtis PERRY,26 OCT 1974,USA,h,"Auburn, AL (USA)",17 MAY 1997,0.0
20.64,Prodromos KATSANTONIS,20 OCT 1975,CYP,2,Chania (GRE),31 MAY 1997,0.8
20.64,Troy DOUGLAS,30 NOV 1962,BER,2,Arnhem (NED),12 JUL 1997,-0.2
20.64,Francis OBIKWELU,22 NOV 1978,NGR,4,Nice (FRA),16 JUL 1997,0.5
20.64,Eric NKANSAH,12 DEC 1974,GHA,1,Gladbeck (GER),23 JUL 1997,0.0
20.64,Raymond STEWART,18 MAR 1965,JAM,3,Leverkusen (GER),20 AUG 1997,0.0
20.64,Anninos MARKOULLIDES,08 FEB 1971,CYP,qf,Catania (ITA),26 AUG 1997,1.5
20.64,Tony WHEELER,19 JAN 1975,USA,2,Catania (ITA),27 AUG 1997,-0.3
20.64,Ivan GARCÍA,29 FEB 1972,CUB,2,Tokyo (JPN),06 SEP 1997,0.7
20.64,Chaoming HAN,10 MAY 1975,CHN,2,Shanghai (CHN),22 OCT 1997,-0.6
20.64,Matthew QUINN,17 APR 1976,RSA,1,Bloemfontein (RSA),30 JAN 1998,-2.2
20.64,Coby MILLER,19 OCT 1976,USA,1,"Auburn, AL (USA)",09 MAY 1998,0.0
20.64,Rah'Sheen CLAY,18 OCT 1976,USA,1,"Akron, OH (USA)",23 MAY 1998,-0.5
20.64,Curtis PERRY,26 OCT 1974,USA,2,"Gainesville, FL (USA)",24 MAY 1998,0.9
20.64,Marcin URBAŚ,17 SEP 1976,POL,1,Warszawa (POL),19 JUN 1998,1.3
20.64,Milton MALLARD,24 NOV 1973,USA,h,"New Orleans, LA (USA)",20 JUN 1998,2.0
20.64,Ja'Warren HOOKER,24 SEP 1978,USA,sf,"New Orleans, LA (USA)",21 JUN 1998,0.6
20.64,Patrick STEVENS,31 JAN 1968,BEL,sf,Bruxelles (BEL),19 JUL 1998,0.1
20.64,Rohsaan GRIFFIN,21 FEB 1974,USA,5,Sheffield (GBR),02 AUG 1998,1.0
20.64,Geir MOEN,26 JUN 1969,NOR,2h4,"Népstadion, Budapest (HUN)",20 AUG 1998,-0.6
20.64,Douglas TURNER,02 DEC 1966,GBR,2,"Népstadion, Budapest (HUN)",21 AUG 1998,-1.0
20.64,Aziz ZAKARI,02 SEP 1976,GHA,qf,Kuala Lumpur (MAS),18 SEP 1998,0.1
20.64,Douglas TURNER,02 DEC 1966,GBR,sf,Kuala Lumpur (MAS),19 SEP 1998,-0.7
20.64,Jimmie HACKLEY,11 SEP 1975,USA,2,"Clemson, SC (USA)",03 APR 1999,0.8
20.64,Kevin LITTLE,03 APR 1968,USA,1,"Des Moines, IA (USA)",24 APR 1999,-0.8
20.64,Obadele THOMPSON,30 MAR 1976,BAR,1,Shizuoka (JPN),03 MAY 1999,-2.2
20.64,Wayne JOHNSON,17 JAN 1975,JAM,1,"El Paso, TX (USA)",07 MAY 1999,1.8
20.64,Charles LEE,13 NOV 1977,USA,h,"Tempe, AZ (USA)",21 MAY 1999,-0.2
20.64,Boštjan HORVAT,12 FEB 1975,SLO,1,Novo Mesto (SLO),26 MAY 1999,1.9
20.64,Jeremy TAYLOR,02 MAR 1977,USA,5,"Boise, ID (USA)",05 JUN 1999,1.4
20.64,Joe CRINER,30 DEC 1974,USA,1,Burnaby (CAN),06 JUN 1999,1.2
20.64,Oumar LOUM,31 DEC 1973,SEN,4,Budapest (HUN),03 JUL 1999,0.0
20.64,Patrick JOHNSON,26 SEP 1972,AUS,3,Luzern (SUI),05 JUL 1999,1.6
20.64,Albert AGYEMANG,04 OCT 1977,GHA,1,Tampere (FIN),14 JUL 1999,1.3
20.64,Douglas TURNER,02 DEC 1966,GBR,sf,Birmingham (GBR),25 JUL 1999,0.9
20.64,Stefan HOLZ,25 FEB 1979,GER,1h3,"Ullevi Stadium, Göteborg (SWE)",30 JUL 1999,1.2
20.64,Tony MCCALL,16 JUN 1974,USA,3,Glasgow (GBR),03 SEP 1999,0.9
20.64,Darryl WOHLSEN,06 MAR 1973,AUS,1,Sydney (AUS),27 FEB 2000,0.4
20.64,Oumar LOUM,31 DEC 1973,SEN,3,Roodeport (RSA),13 MAR 2000,-0.6
20.64,Jarmiene HOLLOWAY,06 MAR 1977,USA,1,Nassau (BAH),09 JUN 2000,0.2
20.64,Julian GOLDING,17 FEB 1975,GBR,2,Villeneuve d'Ascq (FRA),17 JUN 2000,-1.2
20.64,Oumar LOUM,31 DEC 1973,SEN,sf,Algiers (ALG),13 JUL 2000,
20.64,Shawn CRAWFORD,14 JAN 1978,USA,h,"Sacramento, CA (USA)",22 JUL 2000,-0.6
20.64,Issa-Aimé NTHEPÉ,26 JUN 1973,FRA,4,Paris (FRA),23 JUL 2000,-0.3
20.64,Paul GORRIES,28 FEB 1981,RSA,1,"E.Nacional, Santiago de Chile (CHI)",21 OCT 2000,1.3
20.64,Patrick JOHNSON,26 SEP 1972,AUS,1,Canberra (AUS),18 FEB 2001,0.5
20.64,Joshua J. JOHNSON,10 MAY 1976,USA,3,"Knoxville, TN (USA)",12 APR 2001,-0.1
20.64,Oumar LOUM,31 DEC 1973,SEN,2,Torino (ITA),09 JUN 2001,1.6
20.64,Dwayne GRANT,17 JUL 1982,GBR,1,Mannheim (GER),16 JUN 2001,0.6
20.64,Kevin LITTLE,03 APR 1968,USA,2,"Eugene, OR (USA)",24 JUN 2001,-0.9
20.64,Alexander KOSENKOW,14 MAR 1977,GER,1,Stuttgart (GER),01 JUL 2001,0.7
20.64,Frank FREDERICKS,02 OCT 1967,NAM,3,Madrid (ESP),07 JUL 2001,-0.7
20.64,Marco TORRIERI,14 MAY 1978,ITA,1,Catania (ITA),08 JUL 2001,-1.0
20.64,Troy DOUGLAS,30 NOV 1962,NED,3,Heusden-Zolder (BEL),14 JUL 2001,1.4
20.64,Claudinei Quirino DA SILVA,19 NOV 1970,BRA,8sf2,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001,0.7
20.64,Oumar LOUM,31 DEC 1973,SEN,1,La Chaux-de-Fonds (SUI),19 AUG 2001,-2.8
20.64,Michael FRATER,06 OCT 1982,JAM,1,"College Station, TX (USA)",13 APR 2002,0.0
20.64,Jermaine JOSEPH,25 JUL 1980,CAN,2,"College Station, TX (USA)",13 APR 2002,0.0
20.64,Mike KENYON,26 AUG 1978,USA,1,"Tucson, AZ (USA)",04 MAY 2002,0.0
20.64,Mike LIPSCOMB,01 AUG 1979,USA,1h,"Pullman, WA (USA)",18 MAY 2002,1.0
20.64,Marlon DEVONISH,01 JUN 1976,GBR,1,Bydgoszcz (POL),08 JUN 2002,1.6
20.64,Shawn CRAWFORD,14 JAN 1978,USA,5h1,"Palo Alto, CA (USA)",22 JUN 2002,0.0
20.64,Troy DOUGLAS,30 NOV 1962,NED,2,Sevilla (ESP),23 JUN 2002,1.9
20.64,Uchenna EMEDOLU,17 SEP 1976,NGR,1,Barletta (ITA),06 JUL 2002,-0.6
20.64,Anninos MARKOULLIDES,08 FEB 1971,CYP,1,Budapest (HUN),12 JUL 2002,0.6
20.64,Troy DOUGLAS,30 NOV 1962,NED,4sf2,"Olympiastadion, München (GER)",09 AUG 2002,0.2
20.64,Marcin JĘDRUSIŃSKI,28 AUG 1981,POL,3,Poznan (POL),18 AUG 2002,0.0
20.64,Patrick JOHNSON,26 SEP 1972,AUS,1,Canberra (AUS),21 JAN 2003,0.5
20.64,Greg CARTER,05 AUG 1980,USA,1,"Itta Bena, MS (USA)",04 MAY 2003,
20.64,Marcin JĘDRUSIŃSKI,28 AUG 1981,POL,1,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,-0.9
20.64,Ricardo WILLIAMS,29 SEP 1976,JAM,2,"AC Gianni Brera, Milano (ITA)",03 JUN 2003,-0.9
20.64,Christopher LAMBERT,06 APR 1981,GBR,4,"Sacramento, CA (USA)",14 JUN 2003,-0.9
20.64,Erick L. WILSON,20 JAN 1982,USA,3sf1,"Palo Alto, CA (USA)",22 JUN 2003,0.1
20.64,Joseph BATANGDON,29 JUL 1978,CMR,1,Narbonne (FRA),26 JUL 2003,-2.7
20.64,Troy DOUGLAS,30 NOV 1962,NED,1,Utrecht (NED),09 AUG 2003,1.3
20.64,Troy DOUGLAS,30 NOV 1962,NED,5qf3,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,0.7
