Mark,Competitor,DOB,Nat,Pos,Venue,Date
27:57.91,Micah NJERU,05 AUG 1988,KEN,1f1,Fugokawa (JPN),17 JUN 2010
27:57.92,Mathias NTAWULIKURA,14 JUL 1964,RWA,15,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995
27:57.92,Carles CASTILLEJO,18 AUG 1978,ESP,1,Mataró (ESP),06 APR 2013
27:57.93,Alberto COVA,01 DEC 1958,ITA,2,"Neckarstadion, Stuttgart (GER)",26 AUG 1986
27:57.93,Jesús HERRERA,22 MAR 1962,MEX,4,"Walnut, CA (USA)",23 APR 1988
27:57.94,Elijah KORIR,15 APR 1978,KEN,8,Oslo (NOR),04 JUL 1997
27:57.95,Shunya KIKUCHI,26 JUL 1998,JPN,5f1,"Athletic Track, Abashiri (JPN)",13 JUL 2022
27:57.98,Henrik JØRGENSEN,10 OCT 1961,DEN,12,Stockholm (SWE),02 JUL 1985
27:57.98,Stephane FRANKE,12 FEB 1964,GER,1,Trier (GER),16 MAY 1993
27:57.98,Henry KIPCHIRCHIR,31 MAY 1983,KEN,5,"Stadion Juliska, Praha (CZE)",27 JUN 2005
27:57.99,Paul Kipngetich TANUI,22 DEC 1990,KEN,3f1,Fugokawa (JPN),10 JUN 2009
27:57.99,Diego ESTRADA,19 DEC 1989,USA,4,"Palo Alto, CA (USA)",02 MAY 2019
27:57.99,Ayumu KOBAYASHI,15 AUG 1998,JPN,2f4,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 DEC 2022
27:58.0h,Gerard TEBROKE,09 NOV 1949,NED,4,Helsinki (FIN),29 JUN 1978
27:58.01,Steve BINNS,25 AUG 1960,GBR,2,Edinburgh (GBR),26 JUL 1986
27:58.01,Frank O'MARA,17 JUL 1960,IRL,1,"Walnut, CA (USA)",20 APR 1991
27:58.01,Toshinari TAKAOKA,24 SEP 1970,JPN,5,Stockholm (SWE),30 JUL 1999
27:58.02,José Manuel ALBENTOSA,21 JAN 1964,ESP,10,Oslo (NOR),06 JUL 1991
27:58.02,Fabián RONCERO,19 OCT 1970,ESP,6,Stockholm (SWE),30 JUL 1999
27:58.02,Brad HAUSER,28 MAR 1977,USA,9,"Palo Alto, CA (USA)",03 MAY 2002
27:58.02,Charles NDIRANGU,08 FEB 1993,KEN,1f2,Kobe (JPN),21 APR 2012
27:58.02,Alex MWANGI,14 JUN 1990,KEN,4f1,Fukagawa (JPN),29 JUN 2013
27:58.03,Khoudir AGGOUNE,05 JAN 1981,ALG,4f1,St-Maur (FRA),06 JUN 2008
27:58.03,Yuki IWAI,30 DEC 1982,JPN,4f1,Fugokawa (JPN),10 JUN 2009
27:58.03,Stephen KIPROTICH,27 FEB 1989,UGA,1,Birmingham (GBR),25 JUN 2010
27:58.04,Fred KOSGEI,14 APR 1977,KEN,,St-Maur (FRA),16 JUN 2006
27:58.05,Pierre LÉVISSE,21 FEB 1952,FRA,5,Stockholm (SWE),03 JUL 1978
27:58.05,Simon BAIRU,08 AUG 1983,CAN,17f1,"Palo Alto, CA (USA)",29 APR 2012
27:58.06,John Cheruiyot KORIR,13 DEC 1981,KEN,8,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001
27:58.06,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,Nairobi (KEN),22 JUN 2019
27:58.07,Brahim BOUTAYEB,15 AUG 1967,MAR,1,Rabat (MAR),13 MAY 1989
27:58.07,Robert MACK,30 DEC 1984,USA,9,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
27:58.08,Aras KAYA,04 APR 1994,TUR,3f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
27:58.09,Joseph GITAU,03 JAN 1988,KEN,3f1,Yamagata (JPN),26 SEP 2008
27:58.10,Wesley KIPTOO,,KEN,1,"Hayward Field, Eugene, OR (USA)",02 APR 2021
27:58.13,Todd WILLIAMS,07 MAR 1969,USA,9,Oslo (NOR),04 JUL 1997
27:58.13,Daiji KAWAI,22 SEP 1991,JPN,7f3,Tajimi (JPN),09 OCT 2020
27:58.14,Simon MAINA MUNYI,18 MAR 1978,KEN,4,Kobe (JPN),20 APR 2003
27:58.15,Jeff SCHIEBLER,01 JUN 1973,CAN,3,Hachioji (JPN),28 NOV 2001
27:58.16,Franco FAVA,03 SEP 1952,ITA,2,Viareggio (ITA),03 AUG 1977
27:58.17,Hicham BELLANI,15 SEP 1979,MAR,1,Rabat (MAR),11 JUL 2011
27:58.17,Selemun KAHSAY,,ETH,18,Hengelo (NED),17 JUL 2019
27:58.19,Justus SOGET,22 OCT 1999,KEN,6f1,"Athletic Track, Abashiri (JPN)",13 JUL 2022
27:58.20,Carlos de la TORRE,18 MAY 1966,ESP,3,Braga (POR),09 APR 1994
27:58.22,Yitwale KINDE,1991,ETH,11,Hengelo (NED),29 JUN 2016
27:58.23,Frank SHORTER,31 OCT 1947,USA,3h2,"Olympiastadion, München (GER)",31 AUG 1972
27:58.24,Wodajo BULTI,11 MAR 1957,ETH,3,Bratislava (TCH),26 MAY 1984
27:58.24,Peter Cheruiyot KIRUI,02 JAN 1988,KEN,4,"Hampden Park, Glasgow (GBR)",01 AUG 2014
27:58.25,Alberto SALAZAR,07 AUG 1958,USA,3,"Eugene, OR (USA)",21 JUL 1984
27:58.26,Paul KIPKOECH,06 JAN 1963,KEN,1,Aachen (GER),29 MAY 1985
27:58.26,Duncan Maina MUTHEE,08 MAR 1991,KEN,2,Yokohama (JPN),29 OCT 2011
27:58.3h,Suleiman NYAMBUI,13 FEB 1953,TAN,1,"Walnut, CA (USA)",25 APR 1981
27:58.31,John Kimondo THUO,27 NOV 1985,KEN,2f4,Nagoya (JPN),13 OCT 2012
27:58.32,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,19,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
27:58.32,Daniel KIPKEMBOI,05 JUL 1996,KEN,16f7,Hachioji (JPN),26 NOV 2016
27:58.33,Edwin KURGAT,,KEN,2,"Hayward Field, Eugene, OR (USA)",02 APR 2021
27:58.35,Teodoro VEGA,14 JUL 1976,MEX,1,Burnaby (CAN),01 JUN 2002
27:58.35,Kazuki TAMURA,16 JUL 1995,JPN,4f1,Fukagawa (JPN),11 JUL 2018
27:58.35,Akira AIZAWA,18 JUL 1997,JPN,20f6,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:58.36,Joseph KARANJA,16 OCT 1999,KEN,7f3,"Hoshigadai Stadium, Tajimi (JPN)",08 OCT 2022
27:58.38,Danijel KORICA,10 JUN 1945,YUG,4,"Olympiastadion, Helsinki (FIN)",10 AUG 1971
27:58.38,Masashi NONAKA,10 NOV 1995,JPN,14f7,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:58.40,Ken YOKOTE,27 APR 1993,JPN,3f1,Abashiri (JPN),16 JUL 2015
27:58.40,Tatsuya OIKE,18 MAY 1990,JPN,12f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:58.41,Gerard DONAKOWSKI,20 FEB 1960,USA,12,Oslo (NOR),05 JUL 1986
27:58.41,Hosea Mwok MACHARINYANG,12 JUN 1986,KEN,1,Bilbao (ESP),23 JUN 2007
27:58.42,Alejandro GOMEZ,11 APR 1967,ESP,4,Bruxelles (BEL),13 SEP 1991
27:58.43,James Mwangi MACHARIA,23 JUN 1984,KEN,3f1,Kushiro (JPN),16 JUL 2008
27:58.43,Tatsuhiko ITO,23 MAR 1998,JPN,4f1,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020
27:58.43,Yudai OKAMOTO,29 DEC 1991,JPN,2,"Egao Kenko Stadium, Kumamoto (JPN)",10 APR 2021
27:58.44,Martin Irungu MATHATHI,25 DEC 1985,KEN,3,Kobe (JPN),21 APR 2013
27:58.45,David Richard NERURKAR,06 JAN 1964,GBR,11,Oslo (NOR),06 JUL 1991
27:58.46,Simon MALIBENG,28 AUG 1962,RSA,2,Port Elizabeth (RSA),12 DEC 1987
27:58.47,Nozomi SAHO,06 MAR 1973,JPN,1,Kumamoto (JPN),04 APR 1993
27:58.48,Simon MAINA MUNYI,18 MAR 1978,KEN,1,Nobeoka (JPN),27 MAY 2000
27:58.48,Martin FAGAN,26 JUN 1983,IRL,8,"Berkeley, CA (USA)",24 APR 2009
27:58.48,Bobby CURTIS,28 NOV 1984,USA,10,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
27:58.50,Bill MCCHESNEY,08 JAN 1959,USA,3,Paris (FRA),17 JUL 1980
27:58.50,Antonio SERRANO,08 MAR 1965,ESP,11,Bruxelles (BEL),19 AUG 1994
27:58.5h,Selemon BAREGA,20 JAN 2000,ETH,1,Addis Abeba (ETH),16 JAN 2021
27:58.51,Robbie JOHNSTON,21 AUG 1967,NZL,1,Melbourne (AUS),15 DEC 1994
27:58.51,Samuel NDUNGU,04 APR 1988,KEN,9f2,Niigata (JPN),24 SEP 2010
27:58.52,Yohei IKEDA,22 JUN 1998,JPN,13f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:58.53,Haruto ISHIZUKA,22 APR 2002,JPN,6,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023
27:58.54,Guta ABIYOTE,10 OCT 1985,ETH,19,"FBK Stadium, Hengelo (NED)",26 MAY 2007
27:58.55,Aloys NIZIGAMA,18 JUN 1966,BDI,2,Kobe (JPN),03 MAY 1992
27:58.56,Steve PLASENCIA,28 OCT 1956,USA,13,Stockholm (SWE),02 JUL 1985
27:58.56,Paul TERGAT,17 JUN 1969,KEN,2,"La Cartuja, Sevilla (ESP)",24 AUG 1999
27:58.56,Stanley Kipkoech KEBENEI,06 NOV 1989,USA,8,"Palo Alto, CA (USA)",05 MAY 2017
27:58.57,Satoshi IRIFUNE,14 DEC 1975,JPN,2f1,Hachioji (JPN),28 NOV 2000
27:58.57,Daniel NJENGA,07 MAY 1976,KEN,2,Tottori (JPN),05 JUN 2004
27:58.58,Joseph Kiptoo BIRECH,04 JAN 1984,KEN,3,New Delhi (IND),11 OCT 2010
27:58.58,Patrick MWAKA,02 NOV 1992,KEN,17f7,Hachioji (JPN),28 NOV 2015
27:58.59,Mahieddine BELHADJ,20 JAN 1963,ALG,11,Bruxelles (BEL),03 SEP 1993
27:58.59,Dathan RITZENHEIN,30 DEC 1982,USA,2,"Eugene, OR (USA)",25 JUN 2009
27:58.6h,Nikolay SVIRIDOV,06 JUL 1938,URS,1f1,Moskva (URS),10 JUL 1973
27:58.6h,Richard CHELIMO,21 APR 1972,KEN,1,Nairobi (KEN),12 JUN 1992
27:58.6h,Teodoro CUNADO,13 FEB 1970,ESP,5,Barakaldo (ESP),08 JUL 2000
27:58.60,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,Isahaya (JPN),26 SEP 2009
27:58.60,James BUNUKA,01 NOV 1997,KEN,1,"Prefectural Stadium, Kumagaya (JPN)",17 SEP 2021
27:58.60,Reishi YOSHIDA,19 JUN 2002,JPN,3f4,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 DEC 2022
27:58.62,Tesfaye GIRMA,25 SEP 1982,ETH,2,Hachioji (JPN),24 NOV 2004
27:58.63,Yu MITSUYA,18 DEC 1984,JPN,3,Kawasaki (JPN),26 JUN 2008
27:58.63,Yuto AOKI,27 APR 1997,JPN,14f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:58.64,Steve JONES,04 AUG 1955,GBR,3,Bruxelles (BEL),24 AUG 1984
27:58.65,David KARIUKI MUTURI,23 MAY 1980,KEN,5,Niigata (JPN),25 SEP 2004
27:58.65,Joseph Kiptoo BIRECH,04 JAN 1984,KEN,2,Nairobi (KEN),28 AUG 2010
27:58.65,Leonard KORIR,10 DEC 1986,KEN,1f1,"Palo Alto, CA (USA)",01 APR 2016
27:58.66,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1,Sendai (JPN),20 MAY 2006
27:58.66,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,1f2,Akita (JPN),20 MAY 2017
27:58.67,Essa Ismail RASHED,14 DEC 1986,QAT,20,"National Stadium, Beijing (CHN)",17 AUG 2008
27:58.67,Reid BUCHANAN,03 FEB 1993,USA,5,"Palo Alto, CA (USA)",02 MAY 2019
27:58.68,Yuya YOSHIDA,23 APR 1997,JPN,3f1,"Griswold Stadium, Portland, OR (USA)",28 MAY 2021
27:58.69,Steve BINNS,25 AUG 1960,GBR,2,London (GBR),20 JUN 1986
27:58.69,Andy VERNON,07 JAN 1986,GBR,9,"Palo Alto, CA (USA)",05 MAY 2017
27:58.69,Patrick MWAKA,02 NOV 1992,KEN,3,Gifu (JPN),13 MAY 2017
27:58.70,Lars-Erik NILSSON,01 FEB 1961,SWE,4,Aachen (GER),30 MAY 1986
27:58.72,Haruo URATA,09 MAR 1962,JPN,12,Oslo (NOR),06 JUL 1991
27:58.72,Daniel Lemashon SALEL,11 DEC 1990,KEN,3,Nairobi (KEN),28 AUG 2010
27:58.74,Frank O'MARA,17 JUL 1960,IRL,1,"Walnut, CA (USA)",21 APR 1990
27:58.74,Mohamed EZZHER,26 APR 1960,FRA,10,"FBK Stadium, Hengelo (NED)",30 MAY 1999
27:58.74,Ky ROBINSON,27 FEB 2002,AUS,3f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023
27:58.75,Geoffrey MUTAI,07 OCT 1981,KEN,4,Nairobi (KEN),28 AUG 2010
27:58.75,Morgan MCDONALD,23 APR 1996,AUS,10f1,"Irvine, CA (USA)",14 MAY 2021
27:58.76,Manuel Ángel PEÑAS,09 NOV 1977,ESP,3,Avilés (ESP),18 JUL 2009
27:58.79,Detlef UHLEMANN,24 SEP 1949,FRG,2,Helsinki (FIN),13 AUG 1977
27:58.79,Domnic Lokinyomo LOBALU,16 AUG 1998,SSD,,"Stadion Buchholz, Uster (SUI)",10 JUN 2022
27:58.8h,John NGENO,11 APR 1953,KEN,1,Berlin (GER),26 AUG 1977
27:58.81,Enn SELLIK,10 DEC 1954,URS,1,Warszawa (POL),19 AUG 1976
27:58.81,James CARNEY,24 MAY 1978,USA,6,"Eugene, OR (USA)",04 JUL 2008
27:58.83,Marilson GOMES DOS SANTOS,06 AUG 1977,BRA,1,Rio de Janeiro (BRA),04 JUN 2009
27:58.84,Peter LANGAT,20 OCT 1998,KEN,4f1,Abashiri (JPN),22 JUL 2019
27:58.87,Takuya FUJIKAWA,17 DEC 1992,JPN,4f6,Machida (JPN),24 NOV 2018
27:58.88,Ali Hassan MAHBOOB,31 DEC 1981,BRN,1,Doha (QAT),09 DEC 2006
27:58.88,Cyrus Gichobi NJUI,11 FEB 1986,KEN,2f1,Fukagawa (JPN),11 JUN 2008
27:58.88,Ben TRUE,29 DEC 1985,USA,4,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
27:58.88,Noah KIPLIMO,22 NOV 2000,KEN,4,"Municipal Stadium, Kitami (JPN)",14 JUL 2021
27:58.89,José RAMOS,28 JUL 1968,POR,2,Leiria (POR),07 APR 1996
27:58.89,Teklemariam MEDHIN,24 JUN 1989,ERI,12,"Olympiastadion, Berlin (GER)",17 AUG 2009
27:58.9h,Joel CHERUIYOT,08 APR 1951,KEN,3,Wien (AUT),11 JUN 1978
27:58.9h,Henry RONO,12 FEB 1952,KEN,1,Algiers (ALG),20 JUL 1978
27:58.9h,Anatoliy BADRANKOV,02 APR 1941,URS,1,Tashkent (UZB),03 NOV 1978
27:58.91,Yuta SHITARA,18 DEC 1991,JPN,11f1,Tokyo (JPN),29 NOV 2014
27:58.91,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,2f1,"Palo Alto, CA (USA)",01 APR 2016
27:58.92,Philemon KEMEI CHERUIYOT,12 FEB 1982,KEN,1,Rabat (MAR),14 JUN 2003
27:58.92,Scott BEATTIE,04 DEC 1998,GBR,4f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023
27:58.93,Jackson GACHIURI,15 APR 1977,KEN,4,Kobe (JPN),28 APR 2002
27:58.96,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,11h2,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
27:58.96,Thomas AYEKO,10 FEB 1992,UGA,16,"Olympic Stadium, London (GBR)",04 AUG 2012
27:58.96,Philip MULUWA,03 MAR 2002,KEN,7f1,"Athletic Track, Abashiri (JPN)",13 JUL 2022
27:58.97,Wodajo BULTI,11 MAR 1957,ETH,2,Moskva (URS),17 AUG 1984
27:58.97,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,5,Nairobi (KEN),27 JUN 2009
27:58.97,Brett ROBINSON,08 MAY 1991,AUS,9,Nijmegen (NED),15 JUN 2019
27:58.97,Carlos Martín DÍAZ DEL RIO,09 JUL 1993,CHI,14,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023
27:58.98,Tomoo TSUBOTA,16 JUN 1977,JPN,1,Fukagawa (JPN),25 JUN 2003
27:58.98,Bernard KIMANI,30 SEP 1993,KEN,2f2,Akita (JPN),20 MAY 2017
27:59.0h,Jerzy KOWOL,15 FEB 1951,POL,5,Helsinki (FIN),29 JUN 1978
27:59.0h,Craig VIRGIN,02 AUG 1955,USA,1,"Philadelphia, PA (USA)",26 APR 1979
27:59.0h,Charles Waweru KAMATHI,18 MAY 1978,KEN,2,Nairobi (KEN),25 JUN 2005
27:59.0h,Stephen Omiso ARITA,26 JUN 1988,KEN,3,Nairobi (KEN),28 MAY 2016
27:59.00,Shinji MITA,04 JAN 1996,JPN,12f8,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2021
27:59.01,Jean Louis PRIANON,22 FEB 1960,FRA,13,Oslo (NOR),06 JUL 1991
27:59.02,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 AUG 2019
27:59.03,Nicholas MAKAU,15 OCT 1990,KEN,4f1,Yamagata (JPN),26 SEP 2008
27:59.04,Hassan MEAD,28 AUG 1989,USA,11,"Hayward Field, Eugene, OR (USA)",22 JUN 2012
27:59.04,Josphat Ledama KISAISA,25 JUN 1998,KEN,9f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 OCT 2022
27:59.05,Chesari Kirui JACOB,06 APR 1984,KEN,1,Tel Aviv (ISR),02 MAY 2012
27:59.06,Steve BINNS,25 AUG 1960,GBR,14,Stockholm (SWE),02 JUL 1985
27:59.08,Paul CUMMINGS,05 SEP 1953,USA,1,"Los Angeles, CA (USA)",19 JUN 1984
27:59.08,Stephane FRANKE,12 FEB 1964,GER,9,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996
27:59.1h,Thom HUNT,17 MAR 1958,USA,5,"Walnut, CA (USA)",24 APR 1982
27:59.1h,Joseph KIMANI,21 SEP 1972,KEN,2,Nairobi (KEN),01 JUL 1995
27:59.10,Mike FOPPEN,29 NOV 1996,NED,1,"Sportcomplex De Leidse Hout, Leiden (NED)",19 SEP 2020
27:59.11,Antonio Fabian SILIO,09 MAY 1966,ARG,4,Bruxelles (BEL),28 AUG 1992
27:59.11,Joseph Mana NDIRANGU,09 SEP 1994,KEN,5f1,Fukagawa (JPN),29 JUN 2013
27:59.12,Allister HUTTON,18 JUL 1954,GBR,5,Aachen (GER),30 MAY 1986
27:59.14,Yuya YOSHIDA,23 APR 1997,JPN,21f6,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
27:59.15,Gabriel KAMAU,20 MAR 1957,KEN,1,Melbourne (AUS),15 DEC 1983
27:59.15,Assefa MEZGEBU,19 JUN 1978,ETH,3,"La Cartuja, Sevilla (ESP)",24 AUG 1999
27:59.15,Essa Ismail RASHED,14 DEC 1986,QAT,2,Doha (QAT),09 DEC 2006
27:59.15,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,15,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
27:59.15,Patrick MWAKA,02 NOV 1992,KEN,4,Kobe (JPN),21 APR 2013
27:59.16,Dietmar MILLONIG,01 JUN 1955,AUT,5,Lausanne (SUI),30 JUN 1983
27:59.18,John Cheruiyot KORIR,13 DEC 1981,KEN,1,Nairobi (KEN),25 JUL 2003
27:59.19,Róbert ŠTEFKO,28 MAY 1968,SVK,5,Bratislava (SVK),29 MAY 1996
27:59.19,Shadrack Kipngetich KOECH,05 SEP 1997,KEN,2,"Estádio José Vieira de Carvalho, Maia (POR)",08 MAY 2021
27:59.21,Antonio SERRANO,08 MAR 1965,ESP,5,Bruxelles (BEL),13 SEP 1991
27:59.22,Christopher LANDRY,29 APR 1986,USA,14f1,"Palo Alto, CA (USA)",28 APR 2013
27:59.22,Efrem GIDEY,03 SEP 2000,IRL,6,"Olympiastadion, München (GER)",21 AUG 2022
27:59.23,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,1,Melbourne (AUS),08 DEC 2012
27:59.24,Shibrou REGASSA,14 JUL 1944,ETH,3,Viareggio (ITA),03 AUG 1977
27:59.24,Carl Edward THACKERY,14 OCT 1962,GBR,1,Paris (FRA),16 JUL 1987
27:59.27,Peter LYNCH,26 NOV 1997,IRL,5f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023
27:59.28,Nozomi SAHO,06 MAR 1973,JPN,1,Kobe (JPN),25 APR 1993
27:59.28,Jacob WANJIKU,16 JAN 1986,KEN,9f2,Fukuroi (JPN),16 OCT 2010
27:59.28,Patrick MWAKA,02 NOV 1992,KEN,1,Gifu (JPN),09 MAY 2015
27:59.29,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,1f2,"Athletic Track, Abashiri (JPN)",13 JUL 2022
27:59.3h,Steve JONES,04 AUG 1955,GBR,2,Lisboa (POR),04 JUN 1983
27:59.3h,Paul LONYANGATA,12 DEC 1992,KEN,9f1,Nairobi (KEN),16 JUL 2011
27:59.30,Agunafr BEKELE,14 OCT 1995,ETH,13f7,Machida (JPN),24 NOV 2018
27:59.31,Takeshi SOH,09 JAN 1953,JPN,6,Stockholm (SWE),03 JUL 1978
27:59.31,Adam GOUCHER,18 FEB 1975,USA,7,"Eugene, OR (USA)",04 JUL 2008
27:59.31,Felix BOUR,25 MAR 1994,FRA,3,"Sportcity Regional Arena, Manchester (GBR)",25 JUN 2021
27:59.32,Ryuji ONO,27 JAN 1985,JPN,3,Tottori (JPN),05 JUN 2004
27:59.32,Tesfaye GIRMA,25 SEP 1982,ETH,8,Fukuroi (JPN),14 OCT 2007
27:59.32,Ryuji ONO,27 JAN 1985,JPN,1,Jakarta (INA),14 JUN 2008
27:59.32,Yann SCHRUB,20 MAR 1996,FRA,4f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
27:59.32,Josphat Ledama KISAISA,25 JUN 1998,KEN,4f4,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 DEC 2022
27:59.33,Mariano HARO,27 MAY 1940,ESP,5,"Olympiastadion, Helsinki (FIN)",10 AUG 1971
27:59.33,Steve HARRIS,17 NOV 1961,GBR,3,Paris (FRA),22 JUL 1986
27:59.35,Shannon BUTLER,24 JAN 1967,USA,7,Hengelo (NED),25 JUN 1991
27:59.36,Abdellah BÉHAR,05 JUL 1963,FRA,3,Leiria (POR),07 APR 1996
27:59.36,Saïd BÉRIOUI,03 JAN 1975,MAR,5f1,St-Maur (FRA),06 JUN 2008
27:59.37,Jacob RILEY,02 NOV 1988,USA,14f1,"Palo Alto, CA (USA)",02 MAY 2015
27:59.37,Conner MANTZ,08 DEC 1996,USA,5,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
27:59.38,Alejandro GOMEZ,11 APR 1967,ESP,16,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995
27:59.39,Naoki MISHIRO,16 MAR 1977,JPN,5,Sendai (JPN),07 OCT 2000
27:59.39,Ayad LAMDASSEM,11 OCT 1981,MAR,12,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005
27:59.40,Hiroto INOUE,06 JAN 1993,JPN,15f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:59.41,Adam GOUCHER,18 FEB 1975,USA,12,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006
27:59.42,Mike MCLEOD,25 JAN 1952,GBR,1,Praha (TCH),19 JUN 1981
27:59.43,Craig VIRGIN,02 AUG 1955,USA,2,"Eugene, OR (USA)",22 JUN 1976
27:59.43,Geoff SMITH,24 OCT 1953,GBR,2,Praha (TCH),19 JUN 1981
27:59.43,Daniel KIPKEMBOI,05 JUL 1996,KEN,9f2,Osaka (JPN),23 SEP 2017
27:59.43,Galen RUPP,08 MAY 1986,USA,6,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
27:59.45,Brahim BOUTAYEB,15 AUG 1967,MAR,1,Jerez de la Frontera (ESP),02 JUN 1990
27:59.45,Juan Antonio PÉREZ,06 NOV 1988,ESP,1f1,Torrevieja (ESP),10 APR 2021
27:59.45,Amos Kipkemboi BETT,03 AUG 2000,KEN,1f4,"Gion Stadium, Sagamihara (JPN)",17 JUN 2023
27:59.48,Musio SAIDAMU,12 OCT 2000,KEN,8f3,"Hoshigadai Stadium, Tajimi (JPN)",08 OCT 2022
27:59.49,David CLARKE,1958,GBR,8,Oslo (NOR),09 JUL 1983
27:59.49,José Carlos ADÁN,22 JUL 1967,ESP,1,Getxo (ESP),02 MAY 1993
27:59.5h,Jim HILL,01 JUL 1961,USA,1,"Eugene, OR (USA)",15 JUL 1983
27:59.50,Yutaka KANAI,16 OCT 1959,JPN,1,Seoul (KOR),03 NOV 1984
27:59.5h,Stephen TUM,12 JUL 1986,KEN,3,Casablanca (MAR),14 JUN 2009
27:59.50,John Kimondo THUO,27 NOV 1985,KEN,1,Gifu (JPN),12 MAY 2012
27:59.50,Philemon Kiplagat RUTO,20 SEP 2001,KEN,4,"Nagaragawa Stadium, Gifu (JPN)",13 MAY 2023
27:59.52,Carsten JÖRGENSEN,25 OCT 1970,DEN,12,Barakaldo (ESP),10 APR 1999
27:59.52,Rodgers KWEMOI,03 MAR 1998,KEN,7f1,Fukagawa (JPN),09 JUL 2015
27:59.53,Samuel NGANGA,16 JUN 1986,KEN,2,Fukuroi (JPN),14 OCT 2006
27:59.55,Craig VIRGIN,02 AUG 1955,USA,2,"Olympic Stadium, Montréal (CAN)",24 AUG 1979
27:59.55,Simon MAINA MUNYI,18 MAR 1978,KEN,6,Kobe (JPN),24 APR 2004
27:59.59,Michael MUSYOKI,28 MAY 1956,KEN,4,Stockholm (SWE),04 JUL 1977
27:59.59,Alex MWANGI MUNGWA,1984,KEN,2f1,Fugokawa (JPN),17 JUN 2010
27:59.59,Polat Kemboi ARIKAN,12 DEC 1990,TUR,1,Mersin (TUR),01 MAY 2016
27:59.59,Jack RAYNER,19 DEC 1995,AUS,10,Nijmegen (NED),15 JUN 2019
27:59.60,Douglas WAKIIHURI,26 SEP 1963,KEN,14,Oslo (NOR),02 JUL 1988
27:59.60,Domingos CASTRO,22 NOV 1963,POR,1,Maia (POR),25 APR 1992
27:59.6h,Simon MAINA MUNYI,18 MAR 1978,KEN,1,Nairobi (KEN),04 JUL 1998
27:59.60,Yuki SATO,26 NOV 1986,JPN,19f1,"Palo Alto, CA (USA)",01 MAY 2011
27:59.61,Samuel KABIRU,06 JUN 1983,KEN,5,Kobe (JPN),28 APR 2002
27:59.62,Iliass AOUANI,29 SEP 1995,ITA,,"Sportcomplex De Leidse Hout, Leiden (NED)",11 JUN 2022
27:59.63,Assefa MEZGEBU,19 JUN 1978,ETH,2,"FBK Stadium, Hengelo (NED)",05 JUN 1995
