Mark,Competitor,DOB,Nat,Pos,Venue,Date
45.19,Luguelín SANTOS,12 NOV 1992,DOM,2,"FBK Stadium, Hengelo (NED)",08 JUN 2014
45.19,LaShawn MERRITT,27 JUN 1986,USA,1h3,"Sacramento, CA (USA)",26 JUN 2014
45.19,Najee GLASS,12 JUN 1994,USA,1f3,"Gainesville, FL (USA)",03 APR 2015
45.19,Michael NORMAN,03 DEC 1997,USA,1,"Clovis, CA (USA)",06 JUN 2015
45.19,Edino STEELE,01 JUN 1987,JAM,1sf1,Kingston (JAM),27 JUN 2015
45.19,Arman Gino HALL,12 FEB 1994,USA,1sf1,"Eugene, OR (USA)",08 JUN 2016
45.19,David VERBURG,14 MAY 1991,USA,2sf2,"Hayward Field, Eugene, OR (USA)",02 JUL 2016
45.19,Vernon NORWOOD,10 APR 1992,USA,1,"Houston, TX (USA)",23 JUL 2016
45.19,Marcus CHAMBERS,03 NOV 1994,USA,2,"Eugene, OR (USA)",14 MAY 2017
45.19,Tony MCQUAY,16 APR 1990,USA,4,"Hayward Field, Eugene, OR (USA)",27 MAY 2017
45.19,Wilbert LONDON,17 AUG 1997,USA,3sf2,"Eugene, OR (USA)",07 JUN 2017
45.19,Collins Omae GICHANA,08 APR 1989,KEN,1,Nairobi (KEN),10 JUN 2017
45.19,Rusheen MCDONALD,17 AUG 1992,JAM,4,Kingston (JAM),25 JUN 2017
45.19,Steven SOLOMON,16 MAY 1993,AUS,1,"San Francisco, CA (USA)",29 JUN 2017
45.19,Nathan STROTHER,06 SEP 1995,USA,2qf1,"Tampa, FL (USA)",25 MAY 2018
45.19,Jonathan BORLÉE,22 FEB 1988,BEL,1h2,"Olympiastadion, Berlin (GER)",07 AUG 2018
45.19,Jonathan BORLÉE,22 FEB 1988,BEL,3,"Olympiastadion, Berlin (GER)",10 AUG 2018
45.19,Anthony José ZAMBRANO,17 JAN 1998,COL,1,Cuenca (ECU),29 SEP 2018
45.19,Thapelo PHORA,21 NOV 1991,RSA,1f5,Sasolburg (RSA),12 APR 2019
45.19,Jhon Alejandro PERLAZA,26 AUG 1994,COL,1qf1,"Jacksonville, FL (USA)",24 MAY 2019
45.19,Sean BAILEY,15 JUL 1997,JAM,2qf3,"Sacramento, CA (USA)",24 MAY 2019
45.19,Fred KERLEY,07 MAY 1995,USA,2h3,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019
45.19,Deon LENDORE,28 OCT 1992,TTO,3,"Stadio Quercia, Rovereto (ITA)",31 AUG 2021
45.19,Johnnie BLOCKBURGER,12 JUL 2002,USA,1,"Hayward Field, Eugene, OR (USA)",15 MAY 2022
45.19,Wayde VAN NIEKERK,15 JUL 1992,RSA,2,"Stadion Allmend, Luzern (SUI)",30 AUG 2022
45.19,Michael JOSEPH,01 NOV 2002,LCA,5sf2,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
45.2,Karl HONZ,28 JAN 1951,FRG,1,Edinburgh (GBR),08 SEP 1973
45.2,Fred NEWHOUSE,08 NOV 1948,USA,3,"Westwood, CA (USA)",12 JUN 1976
45.2,David JENKINS,25 MAY 1952,GBR,2sf2,"Olympic Stadium, Montréal (CAN)",28 JUL 1976
45.2,Herman FRAZIER,29 OCT 1954,USA,2,Zürich (SUI),18 AUG 1976
45.2,Leslie KERR,17 SEP 1958,USA,1,"Austin, TX (USA)",22 MAY 1981
45.2,Cliff WILEY,21 MAY 1955,USA,2sf1,"Sacramento, CA (USA)",20 JUN 1981
45.2,Walter MCCOY,15 NOV 1958,USA,1f1,Köln (GER),23 AUG 1981
45.2,Eddie CAREY,11 MAY 1960,USA,3sf1,"Indianapolis, IN (USA)",18 JUN 1983
45.2,Cliff WILEY,21 MAY 1955,USA,1sf3,"Indianapolis, IN (USA)",18 JUN 1983
45.2,Michael FRANKS,23 SEP 1963,USA,2,"Eugene, OR (USA)",02 JUN 1984
45.2,Antonio MCKAY,09 FEB 1964,USA,2sf1,"Los Angeles, CA (USA)",19 JUN 1984
45.2,Ray ARMSTEAD,27 MAY 1960,USA,3,Berlin (GER),15 AUG 1986
45.2,Vladimir KRYLOV,26 FEB 1964,URS,1,Tashkent (UZB),18 SEP 1986
45.2,Raymond PIERRE,19 SEP 1967,USA,3,"Lubbock, TX (USA)",17 MAY 1987
45.2,Kevin ROBINZINE,12 APR 1966,USA,4,"Baton Rouge, LA (USA)",06 JUN 1987
45.2,Bert CAMERON,16 NOV 1959,JAM,1,Bratislava (TCH),13 JUN 1987
45.2,Patrick GORDON,20 AUG 1965,JAM,1,"Austin, TX (USA)",15 MAY 1988
45.2,Daniel CLARENCE,11 JUN 1961,USA,2,"Tampa, FL (USA)",18 JUN 1988
45.2,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1h3,Rostock (GER),25 JUN 1988
45.2,Mohamed AL MALKY,01 DEC 1962,OMA,2,Verona (ITA),27 JUL 1988
45.2,Tim SIMON,11 SEP 1966,USA,2,Hengelo (NED),14 AUG 1988
45.2,Mohamed AL MALKY,01 DEC 1962,OMA,2,Koblenz (GER),28 AUG 1988
45.2,Ralf LÜBKE,17 JUN 1965,FRG,3,Koblenz (GER),28 AUG 1988
45.2,Mathias SCHERSING,07 OCT 1964,GDR,2,Potsdam (GDR),09 SEP 1988
45.2,Tyrone KEMP,04 APR 1969,USA,1h1,"Provo, UT (USA)",01 JUN 1989
45.2,Danny EVERETT,01 NOV 1966,USA,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",27 JUN 1989
45.2,Mohamed AL MALKY,01 DEC 1962,OMA,1f1,"Stadio Adriatico, Pescara (ITA)",19 JUL 1989
45.2,Raymond PIERRE,19 SEP 1967,USA,1,Grosseto (ITA),10 AUG 1989
45.2,Roger BLACK,31 MAR 1966,GBR,2,Edinburgh (GBR),06 JUL 1990
45.2,Raymond PIERRE,19 SEP 1967,USA,1sf1,"New York, NY (USA)",14 JUN 1991
45.2,Steve LEWIS,16 MAY 1969,USA,1,"Los Angeles, CA (USA)",09 MAY 1992
45.2,Thomas SCHÖNLEBE,06 AUG 1965,GER,1,München (GER),20 JUN 1992
45.2,David GRINDLEY,29 OCT 1972,GBR,8,Zürich (SUI),19 AUG 1992
45.2,Kennedy OCHIENG,30 DEC 1971,KEN,1,Sevilla (ESP),05 JUN 1994
45.2,Calvin DAVIS,02 APR 1972,USA,3,"Knoxville, TN (USA)",18 JUN 1994
45.2,Roger BLACK,31 MAR 1966,GBR,2,"Olympiastadion, Helsinki (FIN)",11 AUG 1994
45.2,Samson KITUR,25 FEB 1966,KEN,1,Padova (ITA),16 JUL 1995
45.2,Roger BLACK,31 MAR 1966,GBR,4,Gateshead (GBR),21 AUG 1995
45.2,Deon MINOR,22 JAN 1973,USA,4,"Atlanta, GA (USA)",18 MAY 1996
45.2,Derek MILLS,09 JUL 1972,USA,1,Melbourne (AUS),25 FEB 1998
45.2,Roger BLACK,31 MAR 1966,GBR,2,Helsinki (FIN),13 JUN 1998
45.2,David CANAL,07 DEC 1978,ESP,1h2,"Népstadion, Budapest (HUN)",19 AUG 1998
45.2,Chris JONES,08 OCT 1973,USA,1,"Flagstaff, AZ (USA)",19 JUL 1999
45.2,Sean BALDOCK,03 DEC 1976,GBR,sf,Birmingham (GBR),12 AUG 2000
45.2,Maciej MACKOWIAK,24 APR 1975,POL,1,Bydgoszcz (POL),30 JUN 2001
45.2,Danny MCFARLANE,14 FEB 1972,JAM,1,Ciudad de Guatemala (GUA),21 JUL 2001
45.2,Marcus LA GRANGE,12 DEC 1977,RSA,2h1,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001
45.2,Marcus LA GRANGE,12 DEC 1977,RSA,1,Germiston (RSA),05 APR 2002
45.2,Fawzi Dahash AL SHAMMARI,13 FEB 1979,KUW,1,Manila (PHI),26 MAY 2002
45.2,Shane NIEMI,02 JUN 1978,CAN,1,Burnaby (CAN),02 JUN 2002
45.2,Gregory HAUGHTON,10 NOV 1973,JAM,4,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
45.2,Michael BLACKWOOD,29 AUG 1976,JAM,3,Stockholm (SWE),16 JUL 2002
45.2,Eric MILAZAR,01 JUN 1975,MRI,1,"Olympiastadion, Berlin (GER)",10 AUG 2003
45.2,Yuki YAMAGUCHI,22 FEB 1984,JPN,1,Fujiyoshida (JPN),01 AUG 2004
45.2,Christopher BROWN,15 OCT 1978,BAH,2h4,"Olympiastadion, Helsinki (FIN)",09 AUG 2005
45.2,Matthew SCHERER,21 NOV 1983,USA,3sf1,"Sacramento, CA (USA)",09 JUN 2006
45.2,Derrick BREW,28 DEC 1977,USA,5f1,Stockholm (SWE),25 JUL 2006
45.2,Randy CURRY,04 NOV 1983,GBR,1,"Durham, NC (USA)",12 MAY 2007
45.2,LaShawn MERRITT,27 JUN 1986,USA,1h1,"Indianapolis, IN (USA)",21 JUN 2007
45.2,Tyler CHRISTOPHER,03 OCT 1983,CAN,3,Shanghai (CHN),28 SEP 2007
45.2,Greg NIXON,12 SEP 1981,USA,4sf2,"Eugene, OR (USA)",30 JUN 2008
45.2,Sean WROE,18 MAR 1985,AUS,1f2,Stockholm (SWE),22 JUL 2008
45.2,Leslie DJHONE,18 MAR 1981,FRA,2h5,"Olympiastadion, Berlin (GER)",18 AUG 2009
45.2,Tabarie HENRY,01 DEC 1987,ISV,1f1,"Austin, TX (USA)",01 MAY 2010
45.2,Rabah YOUSIF,11 DEC 1986,SUD,3h3,"DS, Daegu (KOR)",28 AUG 2011
45.2,Kirani JAMES,01 SEP 1992,GRN,1sf2,"DS, Daegu (KOR)",29 AUG 2011
45.2,Oscar PISTORIUS,22 NOV 1986,RSA,1h4,Pretoria (RSA),16 MAR 2012
45.2,Tabarie HENRY,01 DEC 1987,ISV,5,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012
45.2,Bryshon NELLUM,01 MAY 1989,USA,1,"Eugene, OR (USA)",13 MAY 2012
45.2,Nery BRENES,25 SEP 1985,CRC,3,"FBK Stadium, Hengelo (NED)",27 MAY 2012
45.2,Rabah YOUSIF,11 DEC 1986,SUD,2,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012
45.2,Ramon MILLER,17 FEB 1987,BAH,1,"Moratalaz, Madrid (ESP)",13 JUL 2013
45.2,Javere BELL,20 SEP 1992,JAM,3h5,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013
45.2,David VERBURG,14 MAY 1991,USA,1h1,"Hayward Field, Eugene, OR (USA)",25 JUN 2015
45.2,Michael BERRY,10 DEC 1991,USA,4,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015
45.2,Jarrin SOLOMON,11 JAN 1986,TTO,1f2,"Moratalaz, Madrid (ESP)",11 JUL 2015
45.2,Jarrin SOLOMON,11 JAN 1986,TTO,5,"CIBC, Toronto (CAN)",23 JUL 2015
45.2,Karabo SIBANDA,02 JUL 1998,BOT,1,Francistown (BOT),13 MAY 2017
45.2,Zachary SHINNICK,08 FEB 1999,USA,1,"Sacramento, CA (USA)",24 JUN 2017
45.2,Lalonde GORDON,25 NOV 1988,TTO,5sf2,"Olympic Stadium, London (GBR)",06 AUG 2017
45.2,Nathon ALLEN,28 OCT 1995,JAM,1h4,"Tampa, FL (USA)",24 MAY 2018
45.2,Dwight ST. HILLAIRE,05 DEC 1997,TTO,5,"Hayward Field, Eugene, OR (USA)",11 JUN 2021
45.2,Christopher TAYLOR,01 OCT 1999,JAM,3h3,"National Stadium, Tokyo (JPN)",01 AUG 2021
45.2,Jochem DOBBER,08 JUL 1997,NED,3,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021
45.2,Isaac MAKWALA,24 SEP 1985,BOT,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021
45.2,Vernon NORWOOD,10 APR 1992,USA,4,"Stadion Śląski, Chorzów (POL)",06 AUG 2022
45.2,Evan MILLER,29 AUG 2000,USA,3f1,"Vanderbilt Track, Nashville, TN (USA)",03 JUN 2023
45.21,Emmett TAYLOR,26 JAN 1947,USA,2,"Los Angeles, CA (USA)",19 JUN 1968
45.21,Berndt HERRMANN,22 NOV 1951,FRG,1,Augsburg (GER),13 JUL 1974
45.21,Karl HONZ,28 JAN 1951,FRG,2,Augsburg (GER),13 JUL 1974
45.21,Adrian RODGERS,19 FEB 1952,USA,1sf2,"Westwood, CA (USA)",08 JUN 1978
45.21,James ATUTI,19 MAR 1954,KEN,1,Nairobi (KEN),20 JUN 1979
45.21,Gerson DE SOUZA,02 JAN 1959,BRA,2,Rieti (ITA),16 SEP 1982
45.21,Cliff WILEY,21 MAY 1955,USA,1,"Knoxville, TN (USA)",21 MAY 1983
45.21,Bruce FRAYNE,24 JAN 1958,AUS,5sf2,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984
45.21,Bert CAMERON,16 NOV 1959,JAM,3,Nice (FRA),13 JUL 1987
45.21,Roddie HALEY,06 DEC 1965,USA,4sf1,"Stadio Olimpico, Roma (ITA)",01 SEP 1987
45.21,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,Karl Marx Stadt (GDR),12 JUN 1988
45.21,Daniel CLARENCE,11 JUN 1961,USA,sf,"Tampa, FL (USA)",17 JUN 1988
45.21,Howard DAVIS,27 APR 1967,JAM,3,"Provo, UT (USA)",03 JUN 1989
45.21,Andrew VALMON,01 JAN 1965,USA,1,Madrid (ESP),09 JUN 1989
45.21,Tim SIMON,11 SEP 1966,USA,1,Edinburgh (GBR),07 JUL 1989
45.21,Ibrahim Muftah ISMAIL FARAJ,10 MAY 1972,QAT,1h9,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992
45.21,Sunday Olarewaju BADA,22 JUN 1969,NGR,2qf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993
45.21,Steve LEWIS,16 MAY 1969,USA,5,London (GBR),10 SEP 1993
45.21,Davian CLARKE,30 APR 1976,JAM,3,Kingston (JAM),24 JUN 1995
45.21,Alvin HARRISON,20 JAN 1974,USA,7,"Walnut, CA (USA)",21 APR 1996
45.21,Samson KITUR,25 FEB 1966,KEN,3,Roma (ITA),05 JUN 1996
45.21,Butch REYNOLDS,08 JUN 1964,USA,3qf2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996
45.21,Sunday Olarewaju BADA,22 JUN 1969,NGR,6,Bruxelles (BEL),23 AUG 1996
45.21,Jamie BAULCH,03 MAY 1973,GBR,3,Bratislava (SVK),10 JUN 1997
45.21,Davian CLARKE,30 APR 1976,JAM,3,Stuttgart (GER),13 JUL 1997
45.21,Davis KAMOGA,17 JUL 1968,UGA,2,Rovereto (ITA),20 AUG 1997
45.21,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,3,"Eugene, OR (USA)",31 MAY 1998
45.21,R. A. Sugath THILAKARATNE,30 JUL 1973,SRI,1,Jena (GER),05 JUN 1999
45.21,Michael MCDONALD,17 MAR 1975,JAM,1,Bridgetown (BAR),25 JUN 1999
45.21,Gideon VAN OUDTSHOORN,23 SEP 1976,RSA,3,Palma de Mallorca (ESP),12 JUL 1999
45.21,Ibrahima WADE,06 SEP 1968,SEN,1,Niort (FRA),01 AUG 1999
45.21,Patrick DWYER,03 NOV 1977,AUS,1,Sydney (AUS),26 FEB 2000
45.21,Arnaud MALHERBE,20 NOV 1972,RSA,4,Pretoria (RSA),24 MAR 2000
45.21,Brandon COUTS,17 FEB 1979,USA,1,"Waco, TX (USA)",22 APR 2000
45.21,Brandon COUTS,17 FEB 1979,USA,1,"Chapel Hill, NC (USA)",18 JUN 2000
45.21,Gregory HAUGHTON,10 NOV 1973,JAM,1,"Waco, TX (USA)",21 APR 2001
45.21,Gregory HAUGHTON,10 NOV 1973,JAM,1,Yokohama (JPN),15 SEP 2001
45.21,James DAVIS,19 MAR 1976,USA,1,"Walnut, CA (USA)",21 APR 2002
45.21,Gregory HAUGHTON,10 NOV 1973,JAM,4,Stockholm (SWE),16 JUL 2002
45.21,Fawzi Dahash AL SHAMMARI,13 FEB 1979,KUW,1,Colombo (SRI),10 AUG 2002
45.21,Gregory HAUGHTON,10 NOV 1973,JAM,5,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
45.21,Leslie DJHONE,18 MAR 1981,FRA,2,Heusden-Zolder (BEL),02 AUG 2003
45.21,Michael BLACKWOOD,29 AUG 1976,JAM,2f2,Thessaloniki (GRE),03 AUG 2003
45.21,Jeremy WARINER,31 JAN 1984,USA,1,"Tempe, AZ (USA)",10 APR 2004
45.21,Andrew ROCK,23 JAN 1982,USA,2,"Cedar Falls, IA (USA)",26 JUN 2004
45.21,Sofiane LABIDI,29 SEP 1977,TUN,2,San Sebastián (ESP),03 JUL 2004
45.21,Yeimer LÓPEZ,28 AUG 1982,CUB,2,"Estadio Iberoamericano, Huelva (ESP)",07 AUG 2004
45.21,Michael MCDONALD,17 MAR 1975,JAM,4,"Mangueirão, Belém (BRA)",22 MAY 2005
45.21,Brandon SIMPSON,06 SEP 1981,BRN,3,"Stadio Olimpico, Roma (ITA)",08 JUL 2005
45.21,James GODDAY,09 JAN 1984,NGR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",11 JUL 2006
45.21,Vladislav FROLOV,24 JUL 1980,RUS,2sf1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006
45.21,Tyler CHRISTOPHER,03 OCT 1983,CAN,4,"Stade Louis II, Monaco (MON)",20 AUG 2006
45.21,Angelo TAYLOR,29 DEC 1978,USA,1,Baie Mahault (FRA),01 MAY 2007
45.21,Andrew ROCK,23 JAN 1982,USA,2,"National Stadium, Kingston (JAM)",05 MAY 2007
45.21,Sanjay AYRE,19 JUN 1980,JAM,4,"Stadio Olimpico, Roma (ITA)",13 JUL 2007
45.21,Ricardo CHAMBERS,07 OCT 1984,JAM,6f1,Stockholm (SWE),07 AUG 2007
45.21,Gary KIKAYA,04 FEB 1978,COD,1h5,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007
45.21,Angelo TAYLOR,29 DEC 1978,USA,3,"Olympiastadion, Berlin (GER)",16 SEP 2007
45.21,Yuzo KANEMARU,18 SEP 1987,JPN,1f2,Shizuoka (JPN),03 MAY 2008
45.21,Nery BRENES,25 SEP 1985,CRC,3f1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008
45.21,Michael BLACKWOOD,29 AUG 1976,JAM,1,Kingston (JAM),29 JUN 2008
45.21,Kévin BORLÉE,22 FEB 1988,BEL,1f1,Bruxelles (BEL),12 JUL 2008
45.21,Christopher BROWN,15 OCT 1978,BAH,1,Nassau (BAH),27 JUN 2009
45.21,Gary KIKAYA,04 FEB 1978,COD,1f1,Abuja (NGR),18 JUL 2009
45.21,Renny QUOW,25 AUG 1987,TTO,1h2,"Olympiastadion, Berlin (GER)",18 AUG 2009
45.21,Tavaris TATE,21 DEC 1990,USA,1f1,"Auburn, AL (USA)",17 APR 2010
45.21,Angelo TAYLOR,29 DEC 1978,USA,1,Daegu (KOR),19 MAY 2010
45.21,Donald BLAIR-SANFORD,05 FEB 1987,USA,2,"Eugene, OR (USA)",11 JUN 2010
45.21,Jeremy WARINER,31 JAN 1984,USA,2sf2,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010
45.21,Demetrius PINDER,13 FEB 1989,BAH,1f1,Nassau (BAH),26 JUN 2010
45.21,Miles SMITH,24 SEP 1984,USA,1f1,"Abilene, TX (USA)",12 MAY 2011
45.21,Michael MATHIEU,24 JUN 1984,BAH,1f1,"Montverde, FL (USA)",08 JUN 2013
45.21,Ramon MILLER,17 FEB 1987,BAH,2,Baie Mahault (FRA),10 MAY 2014
45.21,Vernon NORWOOD,10 APR 1992,USA,2sf2,"Sacramento, CA (USA)",27 JUN 2014
45.21,Pako SERIBE,07 APR 1991,BOT,2f1,La Chaux-de-Fonds (SUI),06 JUL 2014
45.21,Christopher BROWN,15 OCT 1978,BAH,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 JUL 2014
45.21,Alberth BRAVO,29 AUG 1987,VEN,1h1,Veracruz (MEX),25 NOV 2014
45.21,Marcus CHAMBERS,03 NOV 1994,USA,1,"Los Angeles, CA (USA)",17 MAY 2015
45.21,Kyle CLEMONS,27 AUG 1990,USA,3sf2,"Hayward Field, Eugene, OR (USA)",26 JUN 2015
45.21,Luguelín SANTOS,12 NOV 1992,DOM,2,"Olympiastadion, Stockholm (SWE)",30 JUL 2015
45.21,Luguelín SANTOS,12 NOV 1992,DOM,1,Rovereto (ITA),06 SEP 2016
45.21,Raymond KIBET,04 FEB 1996,KEN,2sf3,"Lexington, KY (USA)",26 MAY 2017
45.21,Vernon NORWOOD,10 APR 1992,USA,3h3,"Sacramento, CA (USA)",22 JUN 2017
45.21,Jereem RICHARDS,13 JAN 1994,TTO,1f1,Freeport (BAH),22 JUL 2017
45.21,Paul DEDEWO,05 JUN 1991,USA,1f1,"Tempe, AZ (USA)",17 MAR 2018
45.21,Tyrell RICHARD,04 AUG 1997,USA,1,"Greensboro, NC (USA)",05 MAY 2018
45.21,Obi IGBOKWE,28 JAN 1997,USA,3sf2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018
45.21,Muhammed Anas YAHIYA,17 SEP 1994,IND,1f1,Kladno (CZE),13 JUL 2019
45.21,Tyrell RICHARD,04 AUG 1997,USA,4sf1,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019
45.21,Jhon Alejandro PERLAZA,26 AUG 1994,COL,1h1,Lima (PER),07 AUG 2019
45.21,Julian Jrummi WALSH,18 SEP 1996,JPN,1f2,"Prefectural Stadium, Fujiyoshida (JPN)",01 SEP 2019
45.21,Edoardo SCOTTI,09 MAY 2000,ITA,1,"Stadio Olimpico, Roma (ITA)",17 SEP 2020
45.21,Elija GODWIN,01 JUL 1999,USA,2h4,"Cushing Stadium, College Station, TX (USA)",14 MAY 2021
45.21,Noah WILLIAMS,01 JAN 1999,USA,2h1,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
45.21,Muzala SAMUKONGA,09 DEC 2002,ZAM,1f3,"National Heroes Stadium, Lusaka (ZAM)",22 MAY 2022
45.21,Nathon ALLEN,28 OCT 1995,JAM,2f1,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022
45.21,Khaleb MCRAE,09 SEP 2000,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023
45.22,Fred NEWHOUSE,08 NOV 1948,USA,2,"Eugene, OR (USA)",21 JUN 1975
45.22,Robert TAYLOR,29 APR 1953,USA,1,Berlin (GER),26 AUG 1977
45.22,Maurice PEOPLES,17 DEC 1950,USA,2,"Westwood, CA (USA)",10 JUN 1978
45.22,Darrell ROBINSON,23 DEC 1963,USA,2,"Knoxville, TN (USA)",20 JUN 1982
45.22,Michael FRANKS,23 SEP 1963,USA,2,"Olympiastadion, Helsinki (FIN)",10 AUG 1983
45.22,Michael FRANKS,23 SEP 1963,USA,1,"Knoxville, TN (USA)",14 APR 1984
45.22,Sunder NIX,02 DEC 1961,USA,1h2,"Los Angeles, CA (USA)",17 JUN 1984
45.22,Alonzo BABERS,31 OCT 1961,USA,2,Köln (GER),26 AUG 1984
45.22,Vladimir KRYLOV,26 FEB 1964,URS,2,Moskva (URS),17 AUG 1985
45.22,Darren CLARK,06 SEP 1965,AUS,1,Sydney (AUS),28 FEB 1987
45.22,Antonio MCKAY,09 FEB 1964,USA,3,"Westwood, CA (USA)",16 MAY 1987
45.22,Michael FRANKS,23 SEP 1963,USA,1,"Knoxville, TN (USA)",23 MAY 1987
45.22,Michael FRANKS,23 SEP 1963,USA,1,São Paulo (BRA),22 MAY 1988
45.22,Brian WHITTLE,26 APR 1964,GBR,3qf1,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988
45.22,Antonio PETTIGREW,03 NOV 1967,USA,4,Köln (GER),20 AUG 1989
45.22,Mohamed AL MALKY,01 DEC 1962,OMA,5,"Stade Louis II, Monaco (MON)",01 SEP 1989
45.22,Norbert DOBELEIT,17 JUL 1964,FRG,1,Düsseldorf (GER),11 AUG 1990
45.22,Gabriel LUKE,26 NOV 1969,USA,6,"New York, NY (USA)",15 JUN 1991
45.22,Ian MORRIS,30 NOV 1961,TTO,3f1,Roma (ITA),17 JUL 1991
45.22,Wes RUSSELL,03 MAR 1971,USA,2,"Columbus, OH (USA)",09 MAY 1993
45.22,Darnell HALL,26 SEP 1971,USA,3sf2,"Eugene, OR (USA)",18 JUN 1993
45.22,Kennedy OCHIENG,30 DEC 1971,KEN,3,"Crystal Palace, London (GBR)",23 JUL 1993
45.22,Simon KEMBOI,01 MAR 1967,KEN,2qf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",15 AUG 1993
45.22,Derek MILLS,09 JUL 1972,USA,1,Paris (FRA),03 SEP 1994
45.22,Stéphane DIAGANA,23 JUL 1969,FRA,1,Paris (FRA),23 JUL 1995
45.22,Iwan THOMAS,05 JAN 1974,GBR,1,Pretoria (RSA),03 FEB 1996
45.22,Charles GITONGA,05 OCT 1971,KEN,1,Chania (GRE),08 JUN 1996
45.22,Iwan THOMAS,05 JAN 1974,GBR,2h8,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996
45.22,Calvin HARRISON,20 JAN 1974,USA,2,Rieti (ITA),01 SEP 1996
45.22,Michael MCDONALD,17 MAR 1975,JAM,2,Jena (GER),25 MAY 1997
45.22,Jamie BAULCH,03 MAY 1973,GBR,7,"Olympic Stadium, Athina (GRE)",05 AUG 1997
45.22,Roger BLACK,31 MAR 1966,GBR,1,La Chaux-de-Fonds (SUI),24 AUG 1997
45.22,Iwan THOMAS,05 JAN 1974,GBR,2,Sheffield (GBR),02 AUG 1998
45.22,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,3,Maracaibo (VEN),16 AUG 1998
45.22,Tomasz CZUBAK,16 DEC 1973,POL,1sf1,"Népstadion, Budapest (HUN)",20 AUG 1998
45.22,Mark RICHARDSON,26 JUL 1972,GBR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998
45.22,Ibrahima WADE,06 SEP 1968,SEN,1,Zagreb (CRO),05 JUL 1999
45.22,Brandon COUTS,17 FEB 1979,USA,sf,"Sacramento, CA (USA)",15 JUL 2000
45.22,Ja'Warren HOOKER,24 SEP 1978,USA,3f1,Zürich (SUI),11 AUG 2000
45.22,Hendrick MOKGANYETSI,07 SEP 1975,RSA,1h5,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
45.22,Hamdan Odha AL BISHI,05 MAY 1981,KSA,1h8,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
45.22,Rickey HARRIS,29 SEP 1981,USA,1,"Atlanta, GA (USA)",19 MAY 2001
45.22,Mark RICHARDSON,26 JUL 1972,GBR,1,"Crystal Palace, London (GBR)",22 JUL 2001
45.22,Marc RAQUIL,02 APR 1977,FRA,4sf1,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001
45.22,Félix SÁNCHEZ,30 AUG 1977,DOM,4,Ciudad de México (MEX),03 MAY 2003
45.22,Shane NIEMI,02 JUN 1978,CAN,1,Nuoro (ITA),09 JUL 2003
45.22,Nagmeldin Ali ABUBAKR,22 FEB 1986,SUD,2,Abuja (NGR),13 OCT 2003
45.22,Alleyne FRANCIQUE,07 JUN 1976,GRN,2,Paris (FRA),23 JUL 2004
45.22,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,3,"Estadio Iberoamericano, Huelva (ESP)",07 AUG 2004
45.22,Kedar INICO,29 AUG 1983,USA,4sf2,"Sacramento, CA (USA)",10 JUN 2005
45.22,Michael BLACKWOOD,29 AUG 1976,JAM,3,"Carson, CA (USA)",21 MAY 2006
45.22,Jermaine GONZALES,26 NOV 1984,JAM,5,"New York, NY (USA)",03 JUN 2006
