Mark,Competitor,DOB,Nat,Pos,Venue,Date
4:07.33,Lauren JOHNSON,04 MAY 1987,USA,1f1,"Portland, OR (USA)",14 JUN 2015
4:07.33,Danielle JONES,21 AUG 1996,USA,3f1,"Portland, OR (USA)",10 JUN 2018
4:07.33,Esther CHEBET,09 OCT 1997,UGA,4,Marseille (FRA),02 JUL 2019
4:07.33,Marta PEN FREITAS,31 JUL 1993,POR,10h3,"National Stadium, Tokyo (JPN)",02 AUG 2021
4:07.33,Sintayehu VISSA,29 JUL 1996,ITA,12h2,"Hayward Field, Eugene, OR (USA)",15 JUL 2022
4:07.34,Tatyana SAMOLENKO,12 AUG 1961,URS,1,Tokyo (JPN),08 OCT 1988
4:07.34,Sarah THORSETT,18 MAR 1970,USA,3,"Indianapolis, IN (USA)",15 JUN 1997
4:07.34,Olga NELYUBOVA,12 JUL 1964,RUS,7,"Olympic Stadium, Athina (GRE)",05 AUG 1997
4:07.34,Helena JAVORNIK,26 MAR 1966,SLO,1,Zagreb (CRO),16 AUG 1999
4:07.34,Courtney BABCOCK,30 JUN 1972,CAN,5,Heusden-Zolder (BEL),31 JUL 2004
4:07.34,Qing LIU,28 APR 1986,CHN,5,"New York, NY (USA)",03 JUN 2006
4:07.34,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,12,"Olympic Stadium, Athina (GRE)",03 JUL 2006
4:07.34,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,1,Biberach (GER),16 JUN 2007
4:07.34,Anna MISHCHENKO,25 AUG 1983,UKR,4,Madrid (ESP),05 JUL 2008
4:07.34,Janeth JEPKOSGEI,13 DEC 1983,KEN,8,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012
4:07.34,Sofia ENNAOUI,30 AUG 1995,POL,1,Szczecin (POL),07 JUN 2014
4:07.34,Amela TERZIĆ,02 JAN 1993,SRB,1,Velenje (SLO),01 JUL 2014
4:07.34,Kokeb TESFAYE,05 MAY 1997,ETH,1,Montreuil-sous-Bois (FRA),07 JUL 2014
4:07.34,Alexa EFRAIMSON,20 FEB 1997,USA,6,"Hayward Field, Eugene, OR (USA)",10 JUL 2016
4:07.34,Cory Ann MCGEE,29 MAY 1992,USA,5,Heusden-Zolder (BEL),16 JUL 2016
4:07.34,Nicole SIFUENTES,30 JUN 1986,CAN,5,Heusden-Zolder (BEL),21 JUL 2018
4:07.35,Christiane WARTENBERG,27 OCT 1956,GDR,2,Jena (GDR),13 MAY 1984
4:07.35,Helen CHEPNGENO,02 AUG 1967,KEN,9,"Stade Louis II, Monaco (MON)",07 AUG 1993
4:07.35,Gelete BURKA,23 JAN 1986,ETH,2h2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005
4:07.35,Diana SUJEW,02 NOV 1990,GER,2f1,Huelva (ESP),07 JUN 2012
4:07.35,Renata PLIŚ,05 FEB 1985,POL,3,Szczecin (POL),15 JUN 2013
4:07.35,Kate GRACE,24 OCT 1988,USA,1f1,"Palo Alto, CA (USA)",04 MAY 2014
4:07.35,Marta PÉREZ,19 APR 1993,ESP,3f1,Oordegem (BEL),27 MAY 2017
4:07.35,Shelby HOULIHAN,08 FEB 1993,USA,1h3,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019
4:07.35,Hanna HERMANSSON,18 MAY 1989,SWE,5,"Stade Delort, Marseille (FRA)",03 SEP 2020
4:07.35,Josette NORRIS,15 DEC 1995,USA,1f5,"UVA Lanningan Field, Charlottesville, VA (USA)",16 APR 2021
4:07.35,Selah BUSIENEI,27 DEC 1991,KEN,1,Troyes (FRA),12 JUN 2021
4:07.35,Ellie BAKER,03 JUN 1998,GBR,1f1,"Woodside Stadium, Watford (GBR)",11 JUN 2022
4:07.36,Kelly HOLMES,19 APR 1970,GBR,2h3,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996
4:07.36,Maite ZÚÑIGA,28 DEC 1964,ESP,5,Barcelona (ESP),29 JUL 1999
4:07.36,Nouria MÉRAH-BENIDA,19 OCT 1970,ALG,9,Zürich (SUI),11 AUG 1999
4:07.36,Nuria FERNÁNDEZ,16 AUG 1976,ESP,5,San Sebastián (ESP),20 AUG 2002
4:07.36,Natalia RODRÍGUEZ,02 JUN 1979,ESP,4,Madrid (ESP),16 JUL 2005
4:07.36,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,6,"Olympic Stadium, Athina (GRE)",17 SEP 2006
4:07.36,Mimi BELETE,09 JUN 1988,BEL,2f1,Heusden-Zolder (BEL),20 JUL 2008
4:07.36,Elina SUJEW,02 NOV 1990,GER,4,Bottrop (GER),06 JUL 2012
4:07.36,Shannon ROWBURY,19 SEP 1984,USA,5,"Icahn Stadium, New York, NY (USA)",25 MAY 2013
4:07.36,Kate VAN BUSKIRK,09 JUN 1987,CAN,5sf2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013
4:07.36,Gabriela STAFFORD,13 SEP 1995,CAN,3,Toronto (CAN),12 AUG 2018
4:07.36,Alicia MONSON,13 MAY 1998,USA,8f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022
4:07.36,Nikki HILTZ,23 OCT 1994,USA,2,"Icahn Stadium, New York, NY (USA)",20 MAY 2022
4:07.37,Tatyana KAZANKINA,17 DEC 1951,URS,1sf2,"Olympic Stadium, Montréal (CAN)",29 JUL 1976
4:07.37,Silvana CRUCIATA,15 FEB 1953,ITA,5,Rieti (ITA),09 SEP 1981
4:07.37,Christine BENNING,30 MAR 1955,GBR,1,Derby (GBR),25 MAY 1987
4:07.37,Mary Jane HARRELSON-REEVES,17 JUN 1978,USA,1,Montréal (CAN),10 JUL 2001
4:07.37,Marina DUBROVA,09 DEC 1978,UKR,,Tula (RUS),01 AUG 2004
4:07.37,Veerle DEJAEGHERE,01 AUG 1973,BEL,3,Brasschaat (BEL),07 AUG 2004
4:07.37,Latifa ESSAROKH,11 DEC 1973,FRA,1,Villeneuve d'Ascq (FRA),09 JUN 2006
4:07.37,Siham HILALI,02 MAY 1986,MAR,3,Madrid (ESP),21 JUL 2007
4:07.37,Rababe ARAFI,12 JAN 1991,MAR,2,Brazzaville (CGO),10 JUN 2012
4:07.37,Jemma SIMPSON,10 FEB 1984,GBR,5f1,"Los Angeles, CA (USA)",15 MAY 2014
4:07.37,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,1,Sochi (RUS),28 MAY 2015
4:07.37,Linden HALL,20 JUN 1991,AUS,12,"Hayward Field, Eugene, OR (USA)",27 MAY 2017
4:07.37,Laura MUIR,09 MAY 1993,GBR,3h3,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
4:07.37,Molly SUGHROUE,02 SEP 1995,USA,3,"Icahn Stadium, New York, NY (USA)",20 MAY 2022
4:07.37,Natalia HAWTHORN,12 JAN 1995,CAN,13h2,"Hayward Field, Eugene, OR (USA)",15 JUL 2022
4:07.37,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,6h1,"Olympiastadion, München (GER)",16 AUG 2022
4:07.38,Fatima AOUAM,16 DEC 1959,MAR,6h1,"Stadio Olimpico, Roma (ITA)",03 SEP 1987
4:07.38,Olga YEGOROVA,28 MAR 1972,RUS,1,Padova (ITA),26 JUN 1999
4:07.38,Gabriela SZABO,14 NOV 1975,ROU,4sf2,"Olympic Stadium, Sydney (AUS)",28 SEP 2000
4:07.38,Margaret NGOTHO,23 JUN 1970,KEN,3,Sevilla (ESP),07 JUN 2003
4:07.38,Sylwia EJDYS,15 JUL 1984,POL,1,Bydgoszcz (POL),02 AUG 2009
4:07.38,Gabriele GRUNEWALD,25 JUN 1986,USA,4,"Hayward Field, Eugene, OR (USA)",01 JUL 2012
4:07.38,Eunice Jepkoech SUM,10 APR 1988,KEN,2,"Stade Raymond Petit, Tomblaine (FRA)",08 JUL 2012
4:07.38,Nicole SIFUENTES,30 JUN 1986,CAN,1,Windsor (CAN),13 JUN 2015
4:07.38,Maureen KOSTER,03 JUL 1992,NED,9,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
4:07.38,Danuta URBANIK,24 DEC 1989,POL,1,Neustadt (GER),02 JUL 2017
4:07.38,Wubrist ASCHAL,10 MAR 2005,ETH,9,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023
4:07.39,Valentina PARKHUTA-ZHUKOVA,27 OCT 1959,URS,8,Moskva (URS),20 JUL 1984
4:07.39,Yvonne VAN DER KOLK,07 JAN 1969,NED,8h1,"National Stadium, Tokyo (JPN)",29 AUG 1991
4:07.39,Olga NELYUBOVA,12 JUL 1964,RUS,4,Villeneuve d'Ascq (FRA),13 JUN 1999
4:07.39,Judit VARGA,16 APR 1976,HUN,1,Florø (NOR),31 MAY 2003
4:07.39,Hasna BENHASSI,01 JUN 1978,MAR,5sf1,"Olympic Stadium, Athina (GRE)",26 AUG 2004
4:07.39,Maria CIONCAN,19 JUN 1977,ROU,2,"Stadio Luigi Ridolfi, Firenze (ITA)",19 JUN 2005
4:07.39,Jennifer TOOMEY,19 DEC 1971,USA,2,"Carson, CA (USA)",25 JUN 2005
4:07.39,Yuliya STEPANOVA,03 JUL 1986,RUS,3,Saransk (RUS),15 JUL 2010
4:07.39,Siham HILALI,02 MAY 1986,MAR,5,Durban (RSA),24 JUN 2016
4:07.39,Courtney FRERICHS,18 JAN 1993,USA,1f1,"Jesuit High School Track, Portland, OR (USA)",21 JUL 2020
4:07.39,Marta PÉREZ,19 APR 1993,ESP,1,"Stadion De Veen, Heusden-Zolder (BEL)",02 JUL 2022
4:07.4h,Brigitte KRAUS,12 AUG 1956,FRG,3,Düsseldorf (GER),08 JUN 1976
4:07.4h,Janice MERRILL,18 JUN 1956,USA,2,"Eugene, OR (USA)",27 JUN 1976
4:07.4h,Natalya KUZNETSOVA,22 MAR 1954,URS,3,Vilnius (LTU),24 JUN 1978
4:07.40,Christina CAHILL,25 MAR 1957,GBR,4h2,"Memorial Coliseum, Los Angeles, CA (USA)",09 AUG 1984
4:07.4h,Yelena ROMANOVA,20 MAR 1963,URS,3,Moskva (URS),15 AUG 1987
4:07.40,Brigitte KRAUS,12 AUG 1956,FRG,6h2,"Stadio Olimpico, Roma (ITA)",03 SEP 1987
4:07.40,Svetlana KITOVA,25 JUN 1960,URS,4,Leningrad (URS),12 JUN 1988
4:07.40,Vicki HUBER,29 MAY 1967,USA,1,"Tampa, FL (USA)",15 JUN 1988
4:07.40,Elly VAN HULST,09 JUN 1959,NED,5h1,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988
4:07.40,Yunxia QU,25 DEC 1972,CHN,1h3,"Estadio Olímpico, Barcelona (ESP)",05 AUG 1992
4:07.40,Gwen GRIFFITHS-VAN LINGEN,,RSA,11,"Stade Louis II, Monaco (MON)",02 AUG 1994
4:07.4h,Lidia CHOJECKA,25 JAN 1977,POL,3,"Crystal Palace, London (GBR)",07 AUG 1999
4:07.40,Gabriela SZABO,14 NOV 1975,ROU,1sf2,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001
4:07.40,Olga YEGOROVA,28 MAR 1972,RUS,2h2,Tula (RUS),13 JUN 2006
4:07.40,Natalya POPKOVA,21 SEP 1988,RUS,6,Moskva (RUS),09 JUL 2011
4:07.4h,Hellen OBIRI,13 DEC 1989,KEN,1,Nairobi (KEN),15 JUN 2012
4:07.40,Kate GRACE,24 OCT 1988,USA,1,Lignano Sabbiadoro (ITA),16 JUL 2013
4:07.40,Hannah ENGLAND,06 MAR 1987,GBR,12,"Hayward Field, Eugene, OR (USA)",31 MAY 2014
4:07.40,Brenda MARTINEZ,08 SEP 1987,USA,8,"Olympiastadion, Stockholm (SWE)",21 AUG 2014
4:07.40,Mercy CHERONO,07 MAY 1991,KEN,3,Padova (ITA),06 SEP 2015
4:07.40,Diana SUJEW,02 NOV 1990,GER,1f1,Kortrijk (BEL),09 JUL 2016
4:07.40,Nikki HILTZ,23 OCT 1994,USA,2h3,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019
4:07.40,Angel PICCIRILLO,08 JAN 1994,USA,2f1,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",21 APR 2023
4:07.41,Sheila TAYLOR-CAREY,12 AUG 1946,GBR,4sf2,"Olympiastadion, München (GER)",07 SEP 1972
4:07.41,Linda SHESKEY,18 OCT 1962,USA,1,"Westwood, CA (USA)",05 JUN 1988
4:07.41,Ella KOVÁCS,11 DEC 1964,ROU,7,Oslo (NOR),02 JUL 1988
4:07.41,Svetlana KITOVA,25 JUN 1960,URS,3,Villeneuve d'Ascq (FRA),28 JUN 1990
4:07.41,Regina JACOBS,28 AUG 1963,USA,3h3,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996
4:07.41,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,8,Bergen (NOR),11 JUN 2004
4:07.41,René KALMER,03 NOV 1980,RSA,4,Jerez de la Frontera (ESP),24 JUN 2008
4:07.41,Natalia RODRÍGUEZ,02 JUN 1979,ESP,2,Barcelona (ESP),19 JUL 2008
4:07.41,Vivian Jepkemoi CHERUIYOT,11 SEP 1983,KEN,2,Doha (QAT),08 MAY 2009
4:07.41,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,10,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010
4:07.41,Alemaz SAMUEL,05 JUL 1999,ETH,10,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
4:07.41,Ciara MAGEEAN,12 MAR 1992,IRL,13,Gold Coast (AUS),10 APR 2018
4:07.41,Natalia HAWTHORN,12 JAN 1995,CAN,7f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 MAY 2022
4:07.41,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,7f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 MAY 2022
4:07.41,Elise VANDERELST,27 JAN 1998,BEL,10,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023
4:07.42,Lyudmila BORISOVA,03 AUG 1966,RUS,6,"Olympiastadion, Berlin (GER)",30 AUG 1994
4:07.42,Margarita MARUSOVA,25 NOV 1967,RUS,1,Sotteville-lès-Rouen (FRA),05 JUN 1998
4:07.42,Naomi MUGO,02 JAN 1977,KEN,1,Brisbane (AUS),11 FEB 2000
4:07.42,Lidia CHOJECKA,25 JAN 1977,POL,1,Warszawa (POL),16 JUN 2002
4:07.42,Kate VERMEULEN,05 OCT 1976,CAN,3,Zagreb (CRO),29 JUN 2004
4:07.42,Helen CLITHEROE,02 JAN 1974,GBR,1,Leiria (POR),19 JUN 2005
4:07.42,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,,Tula (RUS),13 JUL 2005
4:07.42,Treniere MOSER,27 OCT 1981,USA,13,"Stade Louis II, Monaco (MON)",19 JUL 2013
4:07.42,Brianna FELNAGLE,09 DEC 1986,USA,6f1,"Los Angeles, CA (USA)",15 MAY 2014
4:07.42,Anna SHCHAGINA,07 DEC 1991,RUS,1,Zhukovskiy (RUS),27 JUN 2014
4:07.42,Malika AKKAOUI,25 DEC 1987,MAR,5h2,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016
4:07.43,Rodica PRESCURA,1970,ROU,3,Bucureşti (ROU),11 JUN 1988
4:07.43,Sandra GASSER,27 JUL 1962,SUI,5,Lausanne (SUI),10 JUL 1991
4:07.43,Veerle DEJAEGHERE,01 AUG 1973,BEL,11,"Stadio Olimpico, Roma (ITA)",30 JUN 2000
4:07.43,Tamara TVERDOSTUP,17 JUL 1979,UKR,7,Warszawa (POL),07 JUN 2009
4:07.43,Stephanie TWELL,17 AUG 1989,GBR,6,"International Stadium, Gateshead (GBR)",10 JUL 2010
4:07.43,Morgan UCENY,10 MAR 1985,USA,3h3,"DS, Daegu (KOR)",28 AUG 2011
4:07.43,Nicole SIFUENTES,30 JUN 1986,CAN,7h3,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016
4:07.43,Gabriela STAFFORD,13 SEP 1995,CAN,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2017
4:07.43,Lemlem HAILU,25 MAY 2001,ETH,1,Barcelona (ESP),17 JUL 2019
4:07.43,Nozomi TANAKA,04 SEP 1999,JPN,15,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
4:07.43,Habitam ALEMU,09 JUL 1997,ETH,12,"Stadio Olimpico, Roma (ITA)",09 JUN 2022
4:07.44,Jacinta MURAGURI,28 MAY 1970,KEN,1,Arnhem (NED),12 JUL 1997
4:07.44,Abebech NEGUSSIE,27 MAY 1983,ETH,1,Nürnberg (GER),17 JUN 2001
4:07.44,Berhane HIRPASSA,30 JUL 1983,ETH,9,St-Denis (FRA),06 JUL 2001
4:07.44,Nancy Jebet LANGAT,22 AUG 1981,KEN,7,San Sebastián (ESP),03 JUL 2004
4:07.44,Jennifer TOOMEY,19 DEC 1971,USA,3,"Crystal Palace, London (GBR)",30 JUL 2004
4:07.44,Yuliya CHIZHENKO,30 AUG 1979,RUS,2,Paris (FRA),03 SEP 2005
4:07.44,Siham HILALI,02 MAY 1986,MAR,2,Rabat (MAR),23 MAY 2009
4:07.44,Anna MISHCHENKO,25 AUG 1983,UKR,3,Madrid (ESP),04 JUL 2009
4:07.44,Katie MACKEY,12 NOV 1987,USA,1f1,"Los Angeles, CA (USA)",21 MAY 2011
4:07.44,Gabriela STAFFORD,13 SEP 1995,CAN,3f10,London (CAN),17 MAY 2015
4:07.44,Kokeb TESFAYE,05 MAY 1997,ETH,8,"National Stadium, Beijing (CHN)",20 MAY 2015
4:07.44,Gabriela STAFFORD,13 SEP 1995,CAN,3f10,London (CAN),20 JUN 2015
4:07.44,Malika AKKAOUI,25 DEC 1987,MAR,11,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017
4:07.44,Selah BUSIENEI,27 DEC 1991,KEN,3f1,"Estadio Vallehermoso, Madrid (ESP)",19 JUN 2021
4:07.45,Nina YAPEYEVA,03 JAN 1956,URS,h,Kiev (URS),26 JUL 1982
4:07.45,Mitica CONSTANTIN,18 AUG 1962,ROU,3,Monaco (MON),19 SEP 1987
4:07.45,Yvonne MAI,22 AUG 1965,GER,13,"National Stadium, Tokyo (JPN)",31 AUG 1991
4:07.45,Sarah JAMIESON,24 MAR 1975,AUS,2,Hobart (AUS),30 JAN 2000
4:07.45,Mestawet TADESSE,19 JUL 1985,ETH,2,"Icahn Stadium, New York, NY (USA)",02 JUN 2007
4:07.45,Gelete BURKA,23 JAN 1986,ETH,2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008
4:07.45,Ciara MAGEEAN,12 MAR 1992,IRL,1f1,Birmingham (GBR),20 AUG 2011
4:07.45,Yelena KOROBKINA,25 NOV 1990,RUS,2,Kazan (RUS),22 JUL 2018
4:07.45,Josephine Chelangat KIPLANGAT,10 OCT 1998,KEN,4,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",17 JUN 2021
4:07.46,Gulbira NURTDINOVA,1956,URS,10,Podolsk (URS),22 AUG 1982
4:07.46,Theresia KIESL,26 OCT 1963,AUT,12sf2,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
4:07.46,Maite ZÚÑIGA,28 DEC 1964,ESP,4h1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",20 AUG 1993
4:07.46,Kelly HOLMES,19 APR 1970,GBR,11,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996
4:07.46,Sinéad DELAHUNTY-EVANS,12 FEB 1971,IRL,7sf2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
4:07.46,Nuria FERNÁNDEZ,16 AUG 1976,ESP,6,Barcelona (ESP),29 JUL 1999
4:07.46,Olga YEGOROVA,28 MAR 1972,RUS,10,Zürich (SUI),16 AUG 2002
4:07.46,Yuliya CHIZHENKO,30 AUG 1979,RUS,3,Poznan (POL),29 JUN 2003
4:07.46,Yelena KOROBKINA,25 NOV 1990,RUS,1,Moskva (RUS),20 JUN 2012
4:07.46,Gabriele GRUNEWALD,25 JUN 1986,USA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2013
4:07.47,Inger KNUTSSON,08 MAY 1955,SWE,1,Duisburg (GER),26 AUG 1973
4:07.47,Mary DECKER,04 AUG 1958,USA,1h2,"Olympiastadion, Helsinki (FIN)",12 AUG 1983
4:07.47,Zoya KAZNOVSKA,22 SEP 1966,UKR,7,Paris (FRA),23 JUN 2000
4:07.47,Natalya GORELOVA,18 APR 1973,RUS,2sf2,"Commonwealth Stadium, Edmonton (CAN)",05 AUG 2001
4:07.47,Trine PILSKOG,01 DEC 1972,NOR,12,"Stadio Olimpico, Roma (ITA)",02 JUL 2004
4:07.47,Lisa DOBRISKEY,23 DEC 1983,GBR,3,Paris (FRA),03 SEP 2005
4:07.47,Sheila REID,02 AUG 1989,CAN,6,"Icahn Stadium, New York, NY (USA)",25 MAY 2013
4:07.47,Gudaf TSEGAY,23 JUN 1997,ETH,2,Bottrop (GER),19 JUL 2013
4:07.47,Heather WILSON,13 JUN 1990,USA,7f1,"Los Angeles, CA (USA)",15 MAY 2014
4:07.47,Violah CHEPTOO,01 MAR 1989,KEN,11,Heusden-Zolder (BEL),19 JUL 2014
4:07.47,Sasha GOLLISH,27 DEC 1981,CAN,2f1,"Portland, OR (USA)",14 JUN 2015
4:07.47,Yekaterina SOKOLOVA,16 DEC 1995,RUS,3,Zhukovskiy (RUS),05 JUN 2016
4:07.47,Alemaz SAMUEL,05 JUL 1999,ETH,10,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018
4:07.47,Klaudia KAZIMIERSKA,03 SEP 2001,POL,6,"Stadion Śląski, Chorzów (POL)",06 SEP 2020
4:07.47,Adelle TRACEY,27 MAY 1993,GBR,1f15,"Millennium Arena, Battersea Park, London (GBR)",15 SEP 2020
4:07.47,Ludovica CAVALLI,20 DEC 2000,ITA,1,"Stadio dei Marmi, Roma (ITA)",04 MAY 2022
4:07.47,Wezam TESFAY,03 JAN 2005,ETH,7,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022
4:07.47,Marta ZENONI,09 MAR 1999,ITA,,"Sports Park Mladost, Zagreb (CRO)",11 SEP 2022
4:07.48,Natalya BOBOROVA,12 FEB 1959,URS,h,Kiev (URS),26 JUL 1982
4:07.48,Fita LOVIN,14 JAN 1951,ROU,1,Fürth (GER),21 MAY 1983
4:07.48,Ellen KIEßLING,17 FEB 1968,GDR,3,Bryansk (URS),14 JUL 1989
4:07.48,Svetlana KITOVA,25 JUN 1960,URS,1,Pieksämäki (FIN),12 AUG 1990
4:07.48,Andrea ŠULDESOVÁ,11 FEB 1975,CZE,8,"Olympiastadion, Berlin (GER)",01 SEP 1998
4:07.48,Maria CIONCAN,19 JUN 1977,ROU,1,Bucureşti (ROU),24 JUN 2000
4:07.48,Jackline MARANGA,16 DEC 1977,KEN,2,Dortmund (GER),15 JUN 2003
4:07.48,Natalya GORELOVA,18 APR 1973,RUS,1,Villeneuve d'Ascq (FRA),12 JUN 2005
4:07.48,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,5,Melbourne (AUS),21 MAR 2006
4:07.48,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,6,Stockholm (SWE),25 JUL 2006
4:07.48,Sylwia EJDYS,15 JUL 1984,POL,1,Kassel (GER),06 JUN 2007
4:07.48,Charlene THOMAS,06 MAY 1982,GBR,2f1,Kortrijk (BEL),09 JUL 2016
4:07.48,Laura WEIGHTMAN,01 JUL 1991,GBR,12,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
4:07.48,Marta PÉREZ,19 APR 1993,ESP,4h3,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
4:07.49,Gabriella DORIO,26 JUN 1957,ITA,1,Pisa (ITA),20 JUN 1984
4:07.49,Christina CAHILL,25 MAR 1957,GBR,3,London (GBR),08 JUL 1988
4:07.49,Sylvia KÜHNEMUND-THIER,25 JUL 1974,GER,4,Nürnberg (GER),13 JUN 1997
4:07.49,Olga ROSSEYEVA,01 AUG 1981,RUS,7,Tula (RUS),13 JUL 2001
4:07.49,Nataliya TOBIAS,22 NOV 1980,UKR,6,Warszawa (POL),15 JUN 2008
4:07.49,Treniere MOSER,27 OCT 1981,USA,12,"Icahn Stadium, New York, NY (USA)",12 JUN 2010
4:07.49,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,5h2,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010
4:07.49,Stephanie TWELL,17 AUG 1989,GBR,9,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
4:07.49,Emma COBURN,19 OCT 1990,USA,2,Tokyo (JPN),11 MAY 2014
4:07.49,Federica DEL BUONO,12 DEC 1994,ITA,5,"Letzigrund, Zürich (SUI)",15 AUG 2014
4:07.50,Mary STEWART,25 FEB 1956,GBR,2,Helsinki (FIN),10 AUG 1976
4:07.5h,Beate LIEBICH,21 FEB 1958,GDR,3,Karl Marx Stadt (GDR),12 AUG 1979
4:07.5h,Lyudmila ROGACHOVA,30 OCT 1966,URS,1,Rostov-na-Donu (URS),03 JUN 1989
4:07.50,Yekaterina PODKOPAYEVA,11 JUN 1952,RUS,3,Villeneuve d'Ascq (FRA),25 MAY 1996
4:07.50,Gete WAMI,11 DEC 1974,ETH,3,"FBK Stadium, Hengelo (NED)",31 MAY 1997
4:07.50,Paula RADCLIFFE,17 DEC 1973,GBR,1,London (GBR),17 AUG 1997
4:07.50,Olga NELYUBOVA,12 JUL 1964,RUS,1,Luzern (SUI),27 JUN 2000
4:07.50,Kara GOUCHER,09 JUL 1978,USA,9,"Eugene, OR (USA)",28 MAY 2006
4:07.50,Sarah BROWN,15 OCT 1986,USA,3,"Des Moines, IA (USA)",14 JUN 2008
4:07.50,Viktoriya POHORYELSKA,04 AUG 1990,UKR,1f2,Kyiv (UKR),03 JUN 2014
4:07.50,Jess JUDD,07 JAN 1995,GBR,1f1,Stretford (GBR),18 AUG 2018
4:07.50,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,SLO,2f1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021
4:07.50,Sage HURTA,23 JUN 1998,USA,2,"Hayward Field, Eugene, OR (USA)",20 AUG 2021
4:07.51,Brigitte KRAUS,12 AUG 1956,FRG,1,Koblenz (GER),01 JUN 1988
4:07.51,Mary SLANEY,04 AUG 1958,USA,1,Abbotsford (CAN),02 JUN 1996
4:07.51,Margaret CROWLEY,24 MAY 1967,AUS,4h3,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996
4:07.51,Małgorzata RYDZ,18 JAN 1967,POL,5h3,"Olympic Stadium, Atlanta, GA (USA)",31 JUL 1996
4:07.51,Sinéad DELAHUNTY-EVANS,12 FEB 1971,IRL,4,Stuttgart (GER),19 JUL 1998
4:07.51,Olga NELYUBOVA,12 JUL 1964,RUS,4,"Crystal Palace, London (GBR)",05 AUG 2000
4:07.51,Sabine FISCHER,29 JUN 1973,SUI,9,"Stade Louis II, Monaco (MON)",20 JUL 2001
4:07.51,Lindsey GALLO,29 NOV 1981,USA,7,Stockholm (SWE),25 JUL 2006
4:07.51,Irene ALFONSO,06 FEB 1981,ESP,11,"Olympic Stadium, Athina (GRE)",13 JUL 2009
4:07.51,Hilary STELLINGWERFF,07 AUG 1981,CAN,1f1,Burnaby (CAN),01 JUL 2013
4:07.51,Katie MACKEY,12 NOV 1987,USA,1f1,"Los Angeles, CA (USA)",14 MAY 2015
4:07.51,Gabriela STAFFORD,13 SEP 1995,CAN,11,"Alexander Stadium, Birmingham (GBR)",18 AUG 2018
4:07.51,Marta PÉREZ,19 APR 1993,ESP,2f1,Huelva (ESP),20 JUN 2019
