Mark,Competitor,DOB,Nat,Pos,Venue,Date
15:20.05,Jane Gakunyi WANJIKU,14 JUN 1979,KEN,1,Nairobi (KEN),26 JUN 2004
15:20.06,Claudia LOKAR,09 FEB 1964,GER,1,Köln (GER),13 MAY 1995
15:20.06,Ednah KURGAT,15 JUN 1991,USA,7f2,"Palo Alto, CA (USA)",03 MAY 2018
15:20.06,Cynthia BAIRE,17 DEC 2002,KEN,,"Yanmar Stadium Nagai, Osaka (JPN)",27 JUN 2021
15:20.07,Catherina MCKIERNAN,30 NOV 1969,IRL,5,Paris (FRA),03 SEP 1994
15:20.08,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Rifu (JPN),17 OCT 2001
15:20.08,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,3h1,"DS, Daegu (KOR)",30 AUG 2011
15:20.08,Yui FUKUDA,01 JUN 1995,JPN,8f2,"Palo Alto, CA (USA)",03 MAY 2018
15:20.09,Huina XING,25 FEB 1984,CHN,1,Nanjing (CHN),22 OCT 2005
15:20.10,Joanne PAVEY,20 SEP 1973,GBR,3,"CM, Madrid (ESP)",21 SEP 2002
15:20.10,Souad AIT SALEM,06 JAN 1979,ALG,9,Stockholm (SWE),26 JUL 2005
15:20.10,Ines CHENONGE,01 FEB 1982,KEN,13,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
15:20.10,Dominique SCOTT,24 JUN 1992,RSA,13,"Stadio Olimpico, Roma (ITA)",08 JUN 2017
15:20.10,Haftamnesh TESFAYE,28 APR 1994,ETH,14,"Stadio Olimpico, Roma (ITA)",08 JUN 2017
15:20.10,Vanessa FRASER,27 JUL 1995,USA,9f2,"Palo Alto, CA (USA)",03 MAY 2018
15:20.10,Parker VALBY,,USA,2,"Hayward Field, Eugene, OR (USA)",11 JUN 2022
15:20.11,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Dublin (IRL),14 JUL 2002
15:20.11,Yui FUKUDA,01 JUN 1995,JPN,3f2,Osaka (JPN),24 SEP 2017
15:20.12,Tegla LOROUPE,09 MAY 1973,KEN,8,"Olympiastadion, Berlin (GER)",26 AUG 1997
15:20.12,Cheri GODDARD-KENAH,26 DEC 1970,USA,11,"La Cartuja, Sevilla (ESP)",27 AUG 1999
15:20.12,Mercy CHERONO,07 MAY 1991,KEN,1,Nairobi (KEN),16 APR 2022
15:20.12,Eleanor FULTON,17 MAY 1993,USA,2f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022
15:20.13,Masako CHIBA,18 JUL 1976,JPN,2,Sapporo (JPN),14 JUL 1996
15:20.13,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,1,Plovdiv (BUL),20 JUN 2004
15:20.13,Sentayehu EJIGU,28 JUN 1985,ETH,4h1,"DS, Daegu (KOR)",30 AUG 2011
15:20.13,Lucy OLIVER,17 SEP 1987,NZL,3f1,"Portland, OR (USA)",12 JUN 2016
15:20.14,Naomi MUSSONI,06 DEC 1998,KEN,1f2,Hiroshima (JPN),28 APR 2018
15:20.15,Émilie MONDOR,29 APR 1981,CAN,8h1,"Olympic Stadium, Athina (GRE)",20 AUG 2004
15:20.15,Juliet CHEKWEL,25 MAY 1990,UGA,15,"Stadio Olimpico, Roma (ITA)",02 JUN 2016
15:20.16,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Dublin (IRL),26 JUL 1998
15:20.16,Fatima MAAMA-YVELAIN,31 DEC 1969,FRA,9h2,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001
15:20.17,Ayelech WORKU,12 JUN 1979,ETH,3h2,"La Cartuja, Sevilla (ESP)",24 AUG 1999
15:20.17,Salina Jebet KOSGEI,16 NOV 1976,KEN,7,London (GBR),23 AUG 2002
15:20.17,Olesya SHUKLINA,27 JUN 1984,RUS,4,Sochi (RUS),27 MAY 2012
15:20.17,Sheila CHELANGAT,11 APR 1998,KEN,9,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",17 JUN 2021
15:20.18,Lydia CHEROMEI,11 MAY 1977,KEN,3,Oslo (NOR),21 JUL 1995
15:20.20,Jennifer RHINES,01 JUL 1974,USA,5h2,"Olympiastadion, Berlin (GER)",19 AUG 2009
15:20.20,Kasumi NISHIHARA,01 MAR 1989,JPN,6,Heusden-Zolder (BEL),18 JUL 2015
15:20.21,Esther KIPLAGAT,08 DEC 1966,KEN,3,Stockholm (SWE),05 JUL 1993
15:20.21,Yuika MORI,25 JAN 1988,JPN,16f1,"Palo Alto, CA (USA)",02 MAY 2015
15:20.22,Mari OZAKI,16 JUL 1975,JPN,1,Sapporo (JPN),07 JUL 2004
15:20.23,Kathrin WESSEL,14 AUG 1967,GDR,1,Düsseldorf (GER),19 JUN 1988
15:20.23,Kathrin WESSEL,14 AUG 1967,GDR,1,Berlin (GER),20 JUN 1988
15:20.23,Anja SMOLDERS,02 JUN 1973,BEL,9,Hechtel (BEL),05 AUG 2000
15:20.24,Ann Karindi MWANGI,08 DEC 1988,KEN,3f1,Hiroshima (JPN),28 APR 2018
15:20.26,Tomoka KIMURA,12 NOV 1994,JPN,1,Hiroshima (JPN),27 APR 2019
15:20.27,Martha MOKAYA,12 MAR 2001,KEN,1f7,Yokohama (JPN),01 DEC 2018
15:20.28,Maryam Yusuf JAMAL,16 SEP 1984,BRN,8,"FBK Stadium, Hengelo (NED)",26 MAY 2007
15:20.28,Eloise WELLINGS,09 NOV 1982,AUS,7f1,"Palo Alto, CA (USA)",29 APR 2012
15:20.29,Natalya POPKOVA,21 SEP 1988,RUS,2,Cheboksary (RUS),23 JUL 2011
15:20.29,Molly HUDDLE,31 AUG 1984,USA,11,"Olympic Stadium, London (GBR)",10 AUG 2012
15:20.30,Mary Wacera NGUGI,17 DEC 1988,KEN,10,Ostrava (CZE),17 JUN 2009
15:20.30,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1f2,Kumamoto (JPN),07 APR 2012
15:20.31,Krisztina PAPP,17 DEC 1982,HUN,5,San Sebastián (ESP),03 JUL 2004
15:20.31,Andrea SECCAFIEN,27 AUG 1990,CAN,11,Heusden-Zolder (BEL),21 JUL 2018
15:20.32,Kathrin WESSEL,14 AUG 1967,GER,10,"Olympiastadion, Berlin (GER)",27 AUG 1993
15:20.32,Yimenashu TAYE,1979,ETH,1,Osaka (JPN),13 MAY 2000
15:20.33,Ann WAMUCHI,29 SEP 1978,KEN,1,Nobeoka (JPN),22 MAY 1999
15:20.33,Fatima MAAMA-YVELAIN,31 DEC 1969,FRA,8,"Olympiastadion, Berlin (GER)",01 SEP 2000
15:20.35,Olga KRAVTSOVA,25 JUL 1981,BLR,1,"Olympiastadion, München (GER)",24 JUN 2007
15:20.35,Hitomi NIIYA,26 FEB 1988,JPN,2,Kumagaya (JPN),12 JUN 2011
15:20.36,Cui YING,01 JUN 1977,CHN,5,Nanjing (CHN),24 OCT 1995
15:20.36,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,2,Osaka (JPN),13 MAY 2000
15:20.36,Ayelech WORKU,12 JUN 1979,ETH,13,"Crystal Palace, London (GBR)",08 AUG 2003
15:20.36,Mary WANGARI,04 OCT 1986,KEN,1,Oita (JPN),07 JUN 2008
15:20.36,Peninah CHEPCHUMBA,14 JAN 1985,KEN,5,Rieti (ITA),07 SEP 2008
15:20.36,Krisztina PAPP,17 DEC 1982,HUN,13,"Olympiastadion, Berlin (GER)",22 AUG 2009
15:20.37,Rose DAVIES,21 DEC 1999,AUS,16,"Bislett Stadion, Oslo (NOR)",16 JUN 2022
15:20.37,Emily VENTERS,06 JUN 1999,USA,2f3,"Dempsey Indoor, Seattle, WA (USA)",10 FEB 2023
15:20.38,Afera GODFAY,25 SEP 1991,ETH,12,Paris (FRA),06 JUL 2013
15:20.39,Judit PLA,02 MAY 1978,ESP,11h1,"Olympic Stadium, London (GBR)",07 AUG 2012
15:20.40,Elva DRYER,26 SEP 1971,USA,11,"Crystal Palace, London (GBR)",22 JUL 2001
15:20.40,Hiwot MEHARI,27 AUG 2002,ETH,4,"x-bionic sphere, Šamorín (SVK)",09 JUN 2022
15:20.41,Philes ONGORI,19 JUL 1986,KEN,1,Hitachinaka (JPN),15 MAY 2005
15:20.41,Marie DAVENPORT-MCMAHON,24 JAN 1975,IRL,10,Naimette-Xhovémont (BEL),19 JUL 2006
15:20.41,Yuliya VASILYEVA,23 MAR 1987,RUS,1,Cheboksary (RUS),04 JUL 2012
15:20.41,Melknat WUDU,03 JAN 2005,ETH,13,"FBK Stadium, Hengelo (NED)",08 JUN 2021
15:20.42,Alfiya MURYASOVA,03 OCT 1988,RUS,1,Yerino (RUS),16 JUN 2013
15:20.44,Lyudmila PETROVA,07 OCT 1968,RUS,7,St. Petersburg (RUS),04 JUL 1996
15:20.44,Lauren FLESHMAN,26 SEP 1981,USA,7,Heusden-Zolder (BEL),02 AUG 2003
15:20.44,Fernanda RIBEIRO,23 JUN 1969,POR,1,Lisboa (POR),01 AUG 2004
15:20.44,Fei XUE,08 AUG 1989,CHN,10,Shanghai (CHN),23 SEP 2006
15:20.44,Lauren PAQUETTE,27 JUN 1986,USA,1f1,"Walnut, CA (USA)",15 APR 2016
15:20.45,Philes ONGORI,19 JUL 1986,KEN,3,Sapporo (JPN),06 JUL 2005
15:20.45,Jessica AUGUSTO,08 NOV 1981,POR,11,Heusden-Zolder (BEL),23 JUL 2005
15:20.45,Genevieve LACAZE,04 AUG 1989,AUS,7h2,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016
15:20.46,Chrysostomia IAKOVOU,09 APR 1971,GRE,9,Heusden-Zolder (BEL),14 JUL 2001
15:20.46,Yekaterina VOLKOVA,16 FEB 1978,RUS,1,Tula (RUS),07 JUL 2007
15:20.46,Kayoko FUKUSHI,25 MAR 1982,JPN,9h2,"National Stadium, Beijing (CHN)",19 AUG 2008
15:20.48,Ikumi NAGAYAMA,22 JUN 1974,JPN,1,Yokohama (JPN),27 OCT 1998
15:20.48,Lauren PAQUETTE,27 JUN 1986,USA,3f1,"Palo Alto, CA (USA)",05 MAY 2017
15:20.49,Susan Wairimu MUKUNYA,11 OCT 1992,KEN,2,Kumagaya (JPN),21 SEP 2013
15:20.50,Mary Teresa CULLEN,17 AUG 1982,IRL,4,Naimette-Xhovémont (BEL),25 JUL 2007
15:20.50,Ayuko SUZUKI,08 OCT 1991,JPN,2,Osaka (JPN),25 JUN 2017
15:20.50,Joanne KIPKEMOI,27 NOV 1993,KEN,3f1,Kitami (JPN),17 JUL 2019
15:20.51,Florence BARSOSIO,11 AUG 1976,KEN,9,"Olympiastadion, Berlin (GER)",26 AUG 1997
15:20.51,Nicole JEFFERSON-AISH,08 MAR 1976,USA,3,"Walnut, CA (USA)",17 APR 2004
15:20.52,Haftamnesh TESFAYE,28 APR 1994,ETH,5,"Olympic Stadium, London (GBR)",25 JUL 2015
15:20.53,Yoshiko ICHIKAWA,18 APR 1976,JPN,1,Tokyo (JPN),03 OCT 1997
15:20.53,Galina BOGOMOLOVA,15 OCT 1977,RUS,3,Yokohama (JPN),09 SEP 2000
15:20.53,Mary Mureithi WANGARI,09 APR 1978,KEN,4,Osaka (JPN),08 MAY 2004
15:20.53,Renee BAILLIE,25 DEC 1981,USA,1,Liège (BEL),15 JUL 2009
15:20.54,Shalane FLANAGAN,08 JUL 1981,USA,2,"Palo Alto, CA (USA)",20 JUN 2003
15:20.54,Meraf BAHTA,24 JUN 1989,SWE,2,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016
15:20.55,Sentayehu LEWETEGN,09 MAY 1996,ETH,2f1,Herzogenaurach (GER),14 MAY 2016
15:20.56,Meskerem MAMO,13 APR 1999,ETH,11,"Letzigrund, Zürich (SUI)",30 AUG 2018
15:20.56,Harumi OKAMOTO,07 FEB 1998,JPN,2f7,Yokohama (JPN),01 DEC 2018
15:20.58,Masako CHIBA,18 JUL 1976,JPN,4,Osaka (JPN),10 MAY 1997
15:20.58,Miwako YAMANAKA,24 MAY 1978,JPN,6,Osaka (JPN),11 MAY 2002
15:20.59,Kate ANDERSON-RICHARDSON,05 NOV 1973,AUS,3,Melbourne (AUS),29 FEB 1996
15:20.59,Restituta JOSEPH KEMI,30 JUL 1971,TAN,1,Marseille (FRA),05 JUN 1999
15:20.59,Elena FIDATOV,24 JUL 1960,ROU,1,Bucureşti (ROU),07 AUG 2000
15:20.59,Mari OZAKI,16 JUL 1975,JPN,1,Sapporo (JPN),02 JUL 2003
15:20.59,Shalane FLANAGAN,08 JUL 1981,USA,7h2,"Olympiastadion, Helsinki (FIN)",10 AUG 2005
15:20.59,Whittni MORGAN,22 OCT 1997,USA,13,"Stade Charléty, Paris (FRA)",09 JUN 2023
15:20.60,Tomoko HADORI,28 MAY 1981,JPN,2,Shibetsu (JPN),26 JUN 2004
15:20.60,Philes ONGORI,19 JUL 1986,KEN,2,Osaka (JPN),06 MAY 2006
15:20.60,Marielle HALL,28 JAN 1992,USA,14,"Hayward Field, Eugene, OR (USA)",27 MAY 2016
15:20.60,Genevieve GREGSON,04 AUG 1989,AUS,3,"Lakeside Stadium, Melbourne (AUS)",06 FEB 2020
15:20.61,Claudia LOKAR,09 FEB 1964,GER,8,Köln (GER),18 AUG 1995
15:20.61,Sara WEDLUND,27 DEC 1975,SWE,5h1,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996
15:20.61,Kyla JACOBS,14 OCT 1994,RSA,1,"Green Point Stadium, Cape Town (RSA)",17 APR 2023
15:20.65,Calli THACKERY,09 JAN 1993,GBR,1,"Loughborough University Track, Loughborough (GBR)",27 AUG 2022
15:20.66,Courtney BABCOCK,30 JUN 1972,CAN,9,Stockholm (SWE),05 AUG 2003
15:20.66,Sabrina MOCKENHAUPT,06 DEC 1980,GER,4,"Stadio Luigi Ridolfi, Firenze (ITA)",17 JUN 2005
15:20.66,Rachel CLIFF,01 APR 1988,CAN,2,"Los Angeles, CA (USA)",17 MAY 2018
15:20.67,Eloise WELLINGS,09 NOV 1982,AUS,2,"Walnut, CA (USA)",20 APR 2012
15:20.67,Everlyn KEMBOI,,USA,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023
15:20.68,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Santry (IRL),10 AUG 2003
15:20.68,Seira FUWA,25 MAR 2003,JPN,3f1,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021
15:20.69,Marielle HALL,28 JAN 1992,USA,5,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019
15:20.70,Stephanie TWELL,17 AUG 1989,GBR,3,"Olympisch Stadion, Amsterdam (NED)",09 JUL 2016
15:20.70,Stephanie BRUCE,14 JAN 1984,USA,15f1,"Irvine, CA (USA)",15 MAY 2021
15:20.71,Haftamnesh TESFAYE,28 APR 1994,ETH,11,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
15:20.72,Zahra OUAZIZ,20 DEC 1969,MAR,5,Sheffield (GBR),29 JUN 1997
15:20.72,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,Saga (JPN),23 MAY 2010
15:20.73,Annette HAND-PETERS,31 MAY 1965,USA,13,Köln (GER),16 AUG 1996
15:20.73,Susan JEPTOOO,07 MAR 1987,KEN,4,Carquefou (FRA),21 JUN 2019
15:20.75,Hiromi OMINAMI,15 NOV 1975,JPN,5,Tottori (JPN),06 JUN 2004
15:20.76,Mariya PANTYUKOVA,14 AUG 1974,RUS,2,Moskva (RUS),05 JUN 1995
15:20.77,Andrea SECCAFIEN,27 AUG 1990,CAN,15,"Stadio Olimpico, Roma (ITA)",08 JUN 2017
15:20.78,Annemari SANDELL,02 JAN 1977,FIN,5,"Népstadion, Budapest (HUN)",23 AUG 1998
15:20.78,Anne CROSS,16 APR 1965,AUS,1,Melbourne (AUS),05 FEB 2000
15:20.78,Kathy BUTLER,22 OCT 1973,GBR,7h1,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001
15:20.79,Esther KIPLAGAT,08 DEC 1966,KEN,4,Torino (ITA),04 SEP 1992
15:20.79,Diane VAN ES,22 MAR 1999,NED,1,"Manchester Regional Arena, Manchester (GBR)",03 JUN 2022
15:20.80,Molly HUDDLE,31 AUG 1984,USA,1,"Newton North HS, Newton, MA (USA)",07 SEP 2020
15:20.80,Esther WAMBUI,08 MAY 2003,KEN,2f1,"Athletic Track, Abashiri (JPN)",13 JUL 2022
15:20.81,Jill BOLTZ,14 OCT 1966,GBR,2,Bologna (ITA),18 JUL 1990
15:20.82,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Braunschweig (GER),10 JUL 2004
15:20.82,Genzebe DIBABA,08 FEB 1991,ETH,1h1,"National Stadium, Beijing (CHN)",27 AUG 2015
15:20.83,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,4,"CM, Madrid (ESP)",21 SEP 2002
15:20.84,Letesenbet GIDEY,20 MAR 1998,ETH,3,Kortrijk (BEL),09 JUL 2016
15:20.85,Derebe ALEMU,05 JUN 1983,ETH,11,Naimette-Xhovémont (BEL),19 JUL 2006
15:20.87,Judit PLA,02 MAY 1978,ESP,2,Barcelona (ESP),19 JUL 2008
15:20.88,Patti Sue PLUMER,27 APR 1962,USA,5,Moskva (URS),08 JUL 1986
15:20.88,Merima DENBOBA,21 AUG 1974,ETH,3,Sevilla (ESP),07 JUN 2003
15:20.88,Sara HALL,15 APR 1983,USA,12,Naimette-Xhovémont (BEL),19 JUL 2006
15:20.88,Silvia WEISSTEINER,13 JUL 1979,ITA,6h2,"Olympiastadion, Berlin (GER)",19 AUG 2009
15:20.88,Melissa DUNCAN,30 JAN 1990,AUS,1f3,Kumamoto (JPN),14 APR 2019
15:20.89,Silvia SOMMAGGIO,20 NOV 1969,ITA,8h2,"Ullevi Stadium, Göteborg (SWE)",10 AUG 1995
15:20.91,Grete KOENS,26 MAY 1967,NED,4,Helsinki (FIN),25 JUN 1996
15:20.91,Shannon ROWBURY,19 SEP 1984,USA,1,"Los Angeles, CA (USA)",15 MAY 2014
15:20.92,Laura WHITTLE,27 JUN 1985,GBR,2,Luzern (SUI),15 JUL 2014
15:20.92,Ririka HIRONAKA,24 NOV 2000,JPN,4,"Denka Big Swan Stadium, Niigata (JPN)",01 OCT 2022
15:20.93,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,10,"Letzigrund, Zürich (SUI)",08 SEP 2011
15:20.93,Dolores CHECA,27 DEC 1982,ESP,3,Huelva (ESP),12 JUN 2014
15:20.93,Maureen KOSTER,03 JUL 1992,NED,7,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020
15:20.94,Margherita GARGANO,18 NOV 1952,ITA,1,Partinicio (ITA),22 SEP 1982
15:20.94,Kazue OGOSHI,02 MAR 1981,JPN,5,Yokohama (JPN),08 JUN 2003
15:20.94,Kara GOUCHER,09 JUL 1978,USA,1,"Eugene, OR (USA)",26 JUN 2009
15:20.94,Mercy CHERONO,07 MAY 1991,KEN,2h1,"National Stadium, Beijing (CHN)",27 AUG 2015
15:20.94,Mimi BELETE,09 JUN 1988,BRN,3h1,"National Stadium, Beijing (CHN)",27 AUG 2015
15:20.94,Mariam WAITHIRA,23 DEC 1996,KEN,3f2,Osaka (JPN),25 SEP 2016
15:20.94,Sara BENFARES,27 MAY 2001,GER,11,"Olympiastadion, München (GER)",18 AUG 2022
15:20.95,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,1f1,Fukagawa (JPN),11 JUL 2018
15:20.97,Tamara KOBA,24 FEB 1957,UKR,3,Villeneuve d'Ascq (FRA),24 JUN 1995
15:20.97,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Nobeoka (JPN),25 MAY 2002
15:20.97,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,1,"Brunswick, ME (USA)",06 JUL 2002
15:20.98,Yelena KOROBKINA,25 NOV 1990,RUS,1,Kazan (RUS),25 JUL 2014
15:20.98,Lauren RYAN,15 MAR 1998,AUS,13,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023
15:21.0h,Aurora CUNHA,31 MAY 1959,POR,1,Lisboa (POR),21 APR 1984
15:21.0h,Ines CHENONGE,01 FEB 1982,KEN,4,Nairobi (KEN),25 JUN 2005
15:21.01,Mónica ROSA,05 MAY 1978,POR,10,Stockholm (SWE),17 JUL 2001
15:21.01,Yurika NAKAMURA,01 APR 1986,JPN,6h1,"Olympiastadion, Berlin (GER)",19 AUG 2009
15:21.02,Sonia O'SULLIVAN,28 NOV 1969,IRL,2,Tokyo (JPN),15 SEP 1994
15:21.02,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,1,Melbourne (AUS),17 FEB 2005
15:21.03,Pauline KONGA,10 APR 1970,KEN,9,Köln (GER),18 AUG 1995
15:21.03,Irine Chepet CHEPTAI,04 FEB 1992,KEN,4h1,"National Stadium, Beijing (CHN)",27 AUG 2015
15:21.04,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,6,Osaka (JPN),08 MAY 1999
15:21.04,Michiko SHIMIZU,22 SEP 1970,JPN,3,Osaka (JPN),13 MAY 2000
15:21.04,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,2,"Manchester Regional Arena, Manchester (GBR)",03 JUN 2022
15:21.05,Inês MONTEIRO,18 MAY 1980,POR,4,Lisboa (POR),15 JUN 2002
15:21.07,Azusa SUMI,12 AUG 1996,JPN,2,Nagoya (JPN),28 JUN 2015
15:21.07,Dolphine Nyaboke OMARE,26 JUL 2001,KEN,2f1,"Athletic Track, Abashiri (JPN)",10 JUL 2021
15:21.08,Doricah OBARE,10 JAN 1990,KEN,1f24,Yokohama (JPN),22 NOV 2008
15:21.08,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,Nagasaki (JPN),04 DEC 2011
15:21.08,Lucy OLIVER,18 NOV 1988,NZL,2,"Walnut, CA (USA)",19 APR 2013
15:21.09,Madeleine HEINER,15 MAY 1987,AUS,2,Sydney (AUS),14 MAR 2015
15:21.09,Shuru BULO,27 JUN 1998,ETH,1f3,Yamaguchi (JPN),10 DEC 2016
15:21.10,Merima DENBOBA,21 AUG 1974,ETH,2,Marseille (FRA),05 JUN 1999
15:21.10,Veronica WANJIRU,29 OCT 1989,KEN,1,Carquefou (FRA),19 JUN 2015
15:21.11,Alina REH,23 MAY 1997,GER,1,"Olympiastadion, Berlin (GER)",26 JUN 2022
15:21.12,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,Grosseto (ITA),20 JUL 2001
15:21.12,Kayo SUGIHARA,24 FEB 1983,JPN,5,Kawasaki (JPN),29 JUN 2008
15:21.12,Doricah OBARE,10 JAN 1990,KEN,2f1,Tendo (JPN),17 MAY 2009
15:21.12,Jenny SIMPSON,23 AUG 1986,USA,1f1,"Palo Alto, CA (USA)",02 MAY 2019
15:21.12,Rachel CLIFF,01 APR 1988,CAN,7,Heusden-Zolder (BEL),20 JUL 2019
15:21.13,Kazue OGOSHI,02 MAR 1981,JPN,4,Niigata (JPN),26 SEP 2004
15:21.14,Selly Chepyego KAPTICH,03 OCT 1985,KEN,2f1,Gifu (JPN),27 SEP 2015
15:21.15,Robyn MEAGHER,17 JUN 1967,CAN,5,Torino (ITA),04 SEP 1992
15:21.15,Naoko TAKAHASHI,06 MAY 1972,JPN,1,Osaka (JPN),09 MAY 1998
15:21.15,Joanne PAVEY,20 SEP 1973,GBR,2,Birmingham (GBR),13 AUG 2000
15:21.15,Susan KRUMINS,08 JUL 1986,NED,4,Nijmegen (NED),02 JUN 2017
15:21.16,Amy RUDOLPH,18 SEP 1973,USA,4,"Sacramento, CA (USA)",21 JUL 2000
15:21.17,Isabella OCHICHI,28 OCT 1979,KEN,2,Nairobi (KEN),26 JUN 2004
15:21.18,Julie CULLEY,10 SEP 1981,USA,5,"Hayward Field, Eugene, OR (USA)",24 JUN 2011
15:21.19,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,8,"Olympic Stadium, Athina (GRE)",09 AUG 1997
15:21.19,Esther CHEBET,09 OCT 1997,UGA,7,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022
15:21.19,Simone PLOURDE,08 AUG 2000,CAN,2f1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023
15:21.20,Nataliya BERKUT,30 MAY 1975,UKR,1,Yalta (UKR),07 JUN 2008
15:21.22,Helen CLITHEROE,02 JAN 1974,GBR,12,"DS, Daegu (KOR)",02 SEP 2011
15:21.23,Anikó KÁLOVICS,13 MAY 1977,HUN,22,"Stadio Olimpico, Roma (ITA)",08 JUL 2005
15:21.23,Jessica AUGUSTO,08 NOV 1981,POR,8h2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
15:21.24,Molly HUDDLE,31 AUG 1984,USA,10,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018
15:21.26,Yingjie SUN,19 JAN 1979,CHN,1,Guangzhou (CHN),08 APR 2003
15:21.29,Derartu TULU,21 MAR 1972,ETH,1,Shizuoka (JPN),06 MAY 1991
15:21.29,Nataliya BERKUT,30 MAY 1975,UKR,1,Kyiv (UKR),27 MAY 2003
15:21.29,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,Kobe (JPN),11 OCT 2003
15:21.29,Riko MATSUZAKI,24 DEC 1992,JPN,4f2,Osaka (JPN),24 SEP 2017
15:21.30,Dorcus INZIKURU,02 FEB 1982,UGA,9,Stockholm (SWE),16 JUL 2002
15:21.31,Kaori MORITA,19 SEP 1995,JPN,3f6,Yokohama (JPN),03 DEC 2016
15:21.31,Minami YAMANOUCHI,21 DEC 1992,JPN,4f1,Hiroshima (JPN),28 APR 2018
15:21.32,Bouchra CHAABI,22 SEP 1980,MAR,1,"Stadion Juliska, Praha (CZE)",28 JUN 2004
15:21.32,Dulce FÉLIX,23 OCT 1982,POR,1,"Kadrioru staadion, Tallinn (EST)",22 JUN 2014
15:21.32,Izzy FRY,04 MAY 2000,GBR,4,"Stade Naimette-Xhovémont, Liège (BEL)",29 JUN 2022
15:21.32,Joanne KIPKEMOI,27 NOV 1993,KEN,8f3,"Nagaragawa Stadium, Gifu (JPN)",25 SEP 2022
15:21.33,Madeleine HILLS,15 MAY 1987,AUS,6h1,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016
15:21.34,Tejitu DABA,20 AUG 1991,BRN,12,"Olympic Stadium, London (GBR)",10 AUG 2012
15:21.36,Olga CHURBANOVA,16 JUL 1965,RUS,4,Paris-St-Denis (FRA),01 JUN 1995
15:21.36,Rose CHERUIYOT,21 JUL 1976,KEN,1h3,"Ullevi Stadium, Göteborg (SWE)",10 AUG 1995
15:21.36,Stephanie TWELL,17 AUG 1989,GBR,10,"Bislett Stadion, Oslo (NOR)",11 JUN 2015
15:21.36,Selah BUSIENEI,27 DEC 1991,KEN,2,"Ulinzi Sports Complex, Langata, Nairobi (KEN)",24 MAY 2023
15:21.37,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,1,"Philadelphia, PA (USA)",28 APR 2000
15:21.37,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,6h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:21.37,Carrie TOLLEFSON,18 JAN 1977,USA,3,"Palo Alto, CA (USA)",22 JUN 2002
15:21.37,Yuriko KOBAYASHI,12 DEC 1988,JPN,2,Kumamoto (JPN),07 APR 2007
15:21.38,Yelena NAGOVITSYNA,07 DEC 1982,RUS,13,"Olympic Stadium, London (GBR)",10 AUG 2012
15:21.38,Roselida JEPKETER,05 NOV 2000,BRN,14,"FBK Stadium, Hengelo (NED)",09 JUN 2019
15:21.38,Eilish MCCOLGAN,25 NOV 1990,GBR,1,"Alexander Stadium, Birmingham (GBR)",25 AUG 2019
